id,title,decision,category,confidence,notes
28422869,Effects of Jianpi Qingchang decoction on the quality of life of patients with ulcerative colitis: A randomized controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32993175,Effects of Psychoactive Massage in Outpatients with Depressive Disorders: A Randomized Controlled Mixed-Methods Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32406210,Effectiveness of electroconvulsive therapy in patients with 'less treatment-resistant' depression by the Maudsley Staging Model.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31200665,Perinatal depressive symptoms among low-income South African women at risk of depression: trajectories and predictors.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
30944021,Vitamin D3 supplementation and treatment outcomes in patients with depression (D3-vit-dep).,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29110517,Functions of reminiscence in later life: Predicting change in the physical and mental health of older adults over time.,EXCLUDE,non-RCT,0.93,Primarily Canadian sample but observational longitudinal; not RCT
30123143,Machine Learning Based Classification of Deep Brain Stimulation Outcomes in a Rat Model of Binge Eating Using Ventral Striatal Oscillations.,EXCLUDE,animal,0.99,Animal model study
,T51. TREATMENT OF NEGATIVE SYMPTOMS OF SCHIZOPHRENIA WITH TRANSCRANIAL CURRENT STIMULATION (TDCS): RESULTS OF RANDOMIZED; DOUBLE-BLINDED; SHAM-CONTROLLED TRIAL,EXCLUDE,non-Canadian,0.97,Brazil (Brunoni/Gattaz group); tDCS not pharma for MH
29659120,Patterns of depressive symptom remission during the treatment of seasonal affective disorder with cognitive-behavioral therapy or light therapy.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26896028,Do people with bipolar disorders have access to psychosocial treatments? A survey in Italy.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34887180,Dexmedetomidine Use in Intensive Care Unit Sedation and Postoperative Recovery in Elderly Patients Post-Cardiac Surgery (DIRECT).,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,A202 EFFECT OF A SINGLE DOSE OF LORAZEPAM ON SALIVARY CORTISOL RESPONSE IN CHILDREN UNDERGOING DIGESTIVE ENDOSCOPY: A RANDOMIZED DOUBLE BLINDED STUDY,EXCLUDE,non-MH,0.97,Canada (Montreal) but procedural anxiety in children; not diagnosed MH disorder per DSM-5
32188192,Chronic fatigue syndrome treated by the traditional Chinese procedure abdominal tuina: a randomized controlled clinical trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,IMPACT OF ADAPTED DANCE ON MOOD AND PHYSICAL FUNCTION AMONG ALZHEIMER’S DISEASE ASSISTED LIVING RESIDENTS,EXCLUDE,non-RCT,0.93,Not a randomized controlled trial
28097909,Administration of ketamine for unipolar and bipolar depression.,EXCLUDE,review,0.98,Review article
35544134,Application of Patient-Reported Outcome Measurements in Clinical Trials in China.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36896037,A Wrinkle in Measuring Time Use for Cognitive Health: How should We Measure Physical Activity; Sedentary Behaviour and Sleep?,EXCLUDE,review,0.98,Canada-based review; not RCT; not MH pharma
34377337,Influence of psychological nursing on negative emotion and sleep quality of glaucoma trabeculectomy patients.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28535332,Interventions for treating anxiety after stroke.,EXCLUDE,review,0.98,Review article
27498098,Efficacy and cost-effectiveness of a specialist depression service versus usual specialist mental health care to manage persistent depression: a randomised controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27425430,Reduced spontaneous neuronal activity in the insular cortex and thalamus in healthy adults with insomnia symptoms.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36802717,Preliminary findings from the early phases of the Music and Movement for Health study: the feasibility of an arts-based health programme for older adults.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30588705,Analgesic effects of repetitive transcranial magnetic stimulation on modified 2010 criteria-diagnosed fibromyalgia: Pilot study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34306374,The effects of total enteral nutrition via nasal feeding and percutaneous radiologic gastrostomy in patients with dysphagia following a cerebral infarction.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26747258,The effectiveness of acupuncture as a treatment for tinnitus: a randomized controlled trial using (99m)Tc-ECD SPECT.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27965856,Ketamine for depression relapse prevention following electroconvulsive therapy: protocol for a randomised pilot trial (the KEEP-WELL trial).,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27262302,Influence of ACE gene on differential response to sertraline versus fluoxetine in patients with major depression: a randomized controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27195443,'A randomized controlled trial on the efficacy of mindfulness-based cognitive therapy and a group version of cognitive behavioral analysis system of psychotherapy for chronically depressed patients': ,EXCLUDE,secondary-analysis,0.98,Correction/corrigendum
27525966,The Validity of the Different Versions of the Hamilton Depression Scale in Separating Remission Rates of Placebo and Antidepressants in Clinical Trials of Major Depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,T16. SCHIZOPHRENIA SPECTRUM DISORDER: DEPRESSION TRAJECTORIES AND IMMUNE MARKERS,EXCLUDE,non-Canadian,0.95,Norway (BestIntro trial Bergen-Stavanger); sub-study not original RCT
29268206,Efficacy of bright light therapy in bipolar depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28600189,Effect of high-dose simvastatin on cognitive; neuropsychiatric; and health-related quality-of-life measures in secondary progressive multiple sclerosis: secondary analyses from the MS-STAT randomised;,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
27445478,5-HTR1A and 5-HTR2A genetic polymorphisms and SSRI antidepressant response in depressive Chinese patients.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29879465,Bayesian synthesis using prior information on fracture risk from randomized trials to analyze post-market data.,EXCLUDE,non-MH,0.93,Canada (Ontario) but fracture risk in breast cancer; not MH RCT
34870610,A Virtual Supermarket Program for the Screening of Mild Cognitive Impairment in Older Adults: Diagnostic Accuracy Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26646596,Effectiveness of Chinese Hand Massage on Anxiety Among Patients Awaiting Coronary Angiography: A Randomized Controlled Trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29306690,Differential change on depressive symptom factors with antidepressant medication and cognitive behavior therapy for major depressive disorder.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29541481,Determinants of hospitalization in Chinese patients with type 2 diabetes receiving a peer support intervention and JADE integrated care: the PEARL randomised controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32937032,Impact of Psychiatric Diagnosis and Treatment on Medication Adherence in Youth With Systemic Lupus Erythematosus.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29677524,Effectiveness of community-based depression intervention programme (ComDIP) to manage women with depression in primary care- randomised control trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34542779,Change in Alcohol Use Based on Self-Report and a Quantitative Biomarker; Phosphatidylethanol; in People With HIV.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27798030,The Screen-ICD trial. Screening for anxiety and cognitive therapy intervention for patients with implanted cardioverter defibrillator (ICD): a randomised controlled trial protocol.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27529765,Effects of Restricted Time in Bed on Antidepressant Treatment Response: A Randomized Controlled Trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28844559,A randomized; sham-controlled study of maintenance rTMS for treatment-resistant depression (TRD).,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29298664,The prevention of delirium in elderly with obstructive sleep apnea (PODESA) study: protocol for a multi-centre prospective randomized; controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35022886,Application of interdisciplinary collaborative hospice care for terminal geriatric cancer patients: a prospective randomized controlled study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30683710,Randomized Trial of a Tailored Cognitive-Behavioral Therapy Mobile Application for Anxiety in Patients with Incurable Cancer.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
33250338,Slowed Processing Speed Disrupts Patient Expectancy in Late Life Depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36337257,Warm-season temperatures and emergency department visits among children with health insurance.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30047786,Effects of SSRI medication on heart rate and blood pressure in individuals with hypertension and depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26773906,The effects of levomilnacipran ER in adult patients with first-episode; highly recurrent; or chronic MDD.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
38620354,Semaglutide (Wegovy): CADTH Reimbursement Recommendation: Indication: As an adjunct to a reduced calorie diet and increased physical activity for chronic weight management in adult patients with an in,EXCLUDE,non-RCT,0.93,Not a randomized controlled trial
28318797,Early Symptom Trajectories as Predictors of Treatment Outcome for Citalopram Versus Placebo.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
34053964,Immeasurable Time Bias in Self-controlled Designs: Case-crossover; Case-time-control; and Case-case-time-control Analyses.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26799332,Interpersonal psychotherapy as add-on for treatment-resistant depression: A pragmatic randomized controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32502027,Metabolic syndrome; depression; and fibromyalgia syndrome prevalence in patients with irritable bowel syndrome: A case-control study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29497298,Agomelatine versus paroxetine in treating depressive and anxiety symptoms in patients with chronic kidney disease.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36386175,The association of ARRB1 polymorphisms with response to antidepressant treatment in depressed patients.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29370555,The Effectiveness of Cognitive Behavioral Therapy versus Psychoeducation in the Management of Depression among Patients Undergoing Haemodialysis.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
33836810,Evaluation of the online-based self-help programme 'Selfapy' in patients with unipolar depression: study protocol for a randomized; blinded parallel group dismantling study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29867593,Study on the Therapeutic Effects of Drug and Cognitive-Behavioral Therapy on Non-Erosive Reflux Disease Patients With Emotional Disorders.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34105206,Does heroin-assisted treatment reduce crime? A review of randomized-controlled trials.,EXCLUDE,review,0.98,Review article
28293470,Hypothalamic-pituitary-adrenal axis and depression symptom effects of an arginine vasopressin type 1B receptor antagonist in a one-week randomized Phase 1b trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31399142,Effects of two types of exercise training on psychological well-being; sleep; quality of life and physical fitness in patients with high-grade glioma (WHO III and IV): study protocol for a randomized ,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31930057,Vortioxetine versus sertraline in metabolic control; distress and depression in Mexican patients with type 2 diabetes.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35418013,Are clinical trials randomising households to lifestyle interventions to delay cognitive decline feasible? A pilot study to determine the beliefs; preferences; and deterrents for households impacted b,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31610633,Chronic cough; not asthma; is associated with depression in the elderly: a community-based population analysis in South Korea.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36433778,Changes in music-evoked emotion and ventral striatal functional connectivity after psilocybin therapy for depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35891632,Intervention for Treating Depression in Parents of Children with Intellectual Disability of Down's Syndrome: A Sample of Nigerian Parents.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,Evaluation of an Ecological Momentary Intervention for Depression in Older Adults Living Alone,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,MULTIMODAL PERSONALIZED CHRONOTHERAPY IMPROVES SLEEP IN ADULTS WITH MILD COGNITIVE IMPAIRMENT: A RANDOMIZED TRIAL,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31824242,Maximizing the Treatment Benefit of tDCS in Neurodegenerative Anomia.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32300897,Therapeutic effects of proprioceptive exercise on functional capacity; anxiety; and depression in patients with diabetic neuropathy: a 2-month prospective study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26766959,Associations between Serotonergic Genes and Escitalopram Treatment Responses in Patients with Depressive Disorder and Acute Coronary Syndrome: The EsDEPACS Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34540090,The effect of early systematic rehabilitation nursing on the quality of life and limb function in elderly patients with stroke sequelae.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31747035,Augmentation of Positive Valence System-Focused Cognitive Behavioral Therapy by Inaudible High-Frequency Sounds for Anhedonia: A Trial Protocol for a Pilot Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35628808,Additional Benefit of Intraoperative Electroacupuncture in Improving Tolerance of Deep Brain Stimulation Surgical Procedure in Parkinsonian Patients.,EXCLUDE,non-MH,0.93,No diagnosed mental health condition
,M185. THE EFFECTS OF GROUP ARTS THERAPY BASED ON EMOTION MANAGEMENT TRAINING ON THE EMOTIONAL EXPRESSION; ALEXITHYMIA; DEPRESSION AND QUALITY OF LIFE IN PATIENTS WITH SCHIZOPHRENIA,EXCLUDE,non-pharma,0.93,No pharmacotherapy for mental health
26930527,Baseline blood levels of omega-3 and depression remission: a secondary analysis of data from a placebo-controlled trial of omega-3 supplements.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
,S30. COMBINING PHARMACOTHERAPY OF BI 425809 WITH COMPUTERIZED COGNITIVE TRAINING IN PATIENTS WITH SCHIZOPHRENIA: A RANDOMIZED TRIAL METHODOLOGY,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29460712,Rhythmic low-field magnetic stimulation may improve depression by increasing brain-derived neurotrophic factor.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31709423,Predicting Response to the Antidepressant Bupropion using Pretreatment fMRI.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32871530,Efficacy of light therapy for a college student sample with non-seasonal subthreshold depression: An RCT study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29605103,Effects of adjunctive N-acetylcysteine on depressive symptoms: Modulation by baseline high-sensitivity C-reactive protein.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32947455,Adjuvant Guided Exercise Therapy Versus Self-Organized Activity in Patients With Major Depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30549486,Abrupt Symptom Improvements in Antidepressant Clinical Trials: Transient Placebo Effects or Therapeutic Reality?,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34507224,Cortical thickness predicts remission of depression with antidepressants in patients with late-life depression and cognitive impairment.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
34150046,A study on the effects of mindfulness-based cognitive therapy and loving-kindness mediation on depression; rumination; mindfulness level and quality of life in depressed patients.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30601417,Duloxetine Reduces Pain and Improves Quality of Recovery Following Total Knee Arthroplasty in Centrally Sensitized Patients: A Prospective; Randomized Controlled Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27955636,Effects of delaying binge drinking on adolescent brain development: a longitudinal neuroimaging study.,EXCLUDE,non-MH,0.93,Canada (Montreal Co-Venture trial) but alcohol prevention neuroimaging; not pharma for MH
27000323,Anticholinergic Drug Burden in Persons with Dementia Taking a Cholinesterase Inhibitor: The Effect of Multiple Physicians.,EXCLUDE,non-RCT,0.93,Canada (Ontario) but cross-sectional observational study; not MH pharma RCT
34530484,Baseline Working Memory Predicted Response to Low-Dose Ketamine Infusion in Patients with Treatment-Resistant Depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36462609,Effects of neuronavigation-guided rTMS on serum BDNF; TrkB and VGF levels in depressive patients with suicidal ideation.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
33095779,People with diabetes need a lower cut-off than others for depression screening with PHQ-9.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27144052,Mindfulness for Motor and Nonmotor Dysfunctions in Parkinson's Disease.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,O9.3. EFFECT OF INTRANASAL VASOPRESSIN ON ALTRUISTIC BEHAVIOR IN SCHIZOPHRENIA,EXCLUDE,non-RCT,0.93,Not a randomized controlled trial
31392484,Positive effects of the inclusion of open-mouth pressure for elimination of blood in microscopic subinguinal varicocelectomy.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35737144,Effect of Chaihu plus Longgu Muli decoction plus five-element music therapy in the treatment of cancer-related depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
26559790,Combined treatment with memantine/es-citalopram for older depressed patients with cognitive impairment: a pilot study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32368793,Psychological therapies for people with borderline personality disorder.,EXCLUDE,review,0.98,Review article
28351399,Effects of hyperthermic baths on depression; sleep and heart rate variability in patients with depressive disorder: a randomized clinical pilot trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
31507100,A pilot study on high amplitude low frequency-music impulse stimulation as an add-on treatment for depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
33467347,Cardiac Rehabilitation in Primary Care. Impact of an Intervention on Perceived Self-Efficacy.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30287601,Enhancing Social Interaction in Depression (SIDE study): protocol of a randomised controlled trial on the effects of a Cognitively Based Compassion Training (CBCT) for couples.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
33176757,Effects and feasibility of hyperthermic baths in comparison to exercise as add-on treatment to usual care in depression: a randomised; controlled pilot study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32280035,Adolescent cognitive control and mediofrontal theta oscillations are disrupted by neglect: Associations with transdiagnostic risk for psychopathology in a randomized controlled trial.,EXCLUDE,animal,0.99,Animal model study
31352707,The Efficacy of Miniaturized Repetitive Transcranial Magnetic Stimulation in Patients with Depression.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28570792,A Pilot; Randomized Controlled Study of Tai Chi With Passive and Active Controls in the Treatment of Depressed Chinese Americans.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30346974,Comparison of prescribing practices for older adults treated by female versus male physicians: A retrospective cohort study.,EXCLUDE,non-RCT,0.93,Canada (Ontario) but retrospective observational cohort; not MH pharma RCT
34007630,Impact of Pharmacist-Led Cognitive Behavioural Therapy for Chronic Insomnia.,EXCLUDE,non-MH,0.93,Canada but retrospective chart audit; non-pharma (CBT-i); not diagnosed MH per DSM-5
36725835,Effects of bilateral sequential theta-burst stimulation on 5-HT1A receptors in the dorsolateral prefrontal cortex in treatment-resistant depression: a proof-of-concept trial.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
35756208,Variables Associated With Body Image Concerns in Acromegaly Patients: A Cross-Sectional Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
29288172,Effectiveness and cost-effectiveness of a guided internet- and mobile-based depression intervention for individuals with chronic back pain: protocol of a multi-centre randomised controlled trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32608989,Integrated Yoga Practice in Cardiac Rehabilitation Program: A Randomized Control Trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28224818,Adjunctive low-dose docosahexaenoic acid (DHA) for major depression: An open-label pilot trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35360055,The Impact of Hormonal Contraceptive Use on Serotonergic Neurotransmission and Antidepressant Treatment Response: Results From the NeuroPharm 1 Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
28932136,Assessment of anxiety; depression; and serum cortisol level in oral submucous fibrosis patients: A controlled clinical trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35981135,100;000 lumens to treat seasonal affective disorder: A proof of concept RCT of Bright; whole-ROom; All-Day (BROAD) light therapy.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
30793079,Accelerated intermittent theta burst stimulation in major depression induces decreases in modularity: A connectome analysis.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
36186272,Detecting Critical Decision Points during Cognitive-Behavioral Therapy and Light Therapy for Winter Depression Nonremission and Recurrence.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
32697707,Antidepressant effects of ketamine and ECT: A pilot comparison.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
38620372,Trastuzumab Deruxtecan (Enhertu): CADTH Reimbursement Recommendation: Indication: For the treatment of adult patients with unresectable or metastatic HER2-positive breast cancer who have received a pr,EXCLUDE,non-RCT,0.93,Not a randomized controlled trial
32696895,The effectiveness of mindfulness-based cognitive therapy for reducing rumination and improving mindfulness and self-compassion in patients with treatment-resistant depression.,EXCLUDE,secondary-analysis,0.97,Secondary/post-hoc analysis
32242480,High-Frequency External Muscle Stimulation Reduces Depressive Symptoms in Older Male Veterans: A Pilot Study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
,SUPPORTING OPTIMAL AGING OF OLDER PERSONS WITH MULTIPLE CHRONIC CONDITIONS AND THEIR FAMILIES,EXCLUDE,non-MH,0.93,Canada but symposium abstract; not original MH pharma RCT
29256923,Cannabinoids for the treatment of neuropsychiatric symptoms; pain and weight loss in dementia.,EXCLUDE,review,0.98,Review article
31617335,Effects of ketamine on circadian rhythm and synaptic homeostasis in patients with treatment-resistant depression: A protocol for mechanistic studies of its rapid and sustained antidepressant actions i,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
37032999,Bacopa monnieri supplementation has no effect on serum brain-derived neurotrophic factor levels but beneficially modulates nuclear factor kappa B and cyclic AMP response element-binding protein levels,EXCLUDE,animal,0.99,Animal model study
,T41. MODIFIED COGNITIVE BEHAVIORAL THERAPY FOR ELDERLY PATIENTS WITH SCHIZOPHRENIA: A RANDOMIZED; CONTROLLED PILOT TRIAL,EXCLUDE,non-Canadian,0.97,Germany/Europe; non-pharma (CBT)
27130960,A protocol for the Hamilton Rating Scale for Depression: Item scoring rules; Rater training; and outcome accuracy with data on its application in a clinical trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27354802,Cognitive behavioral therapy for depression in Japanese Parkinson's disease patients: a pilot study.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27912933,Efficacy of Healing meditation in reducing anxiety of individuals at the phase of weight loss maintenance: A randomized blinded clinical trial.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27153942,Psychotherapy effectiveness for major depression: a randomized trial in a Finnish community.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
27703356,Nine traditional Chinese herbal formulas for the treatment of depression: an ethnopharmacology; phytochemistry; and pharmacology review.,EXCLUDE,review,0.98,Review article
27932884,A randomized trial of aripiprazole vs blonanserin for the treatment of acute schizophrenia and related disorders.,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
35088670,Random-Forest-Algorithm-Based Applications of the Basic Characteristics and Serum and Imaging Biomarkers to Diagnose Mild Cognitive Impairment.,EXCLUDE,non-RCT,0.93,Not a randomized controlled trial
27107779,Accelerated intermittent theta burst stimulation treatment in medication-resistant major depression: A fast road to remission?,EXCLUDE,non-Canadian,0.97,No Canadian site or PI identified
