id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
6648,Digital memory assessments and plasma pTau217 enable efficient preclinical AD trials,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6649,Pulsed Field Ablation vs Standard Radiofrequency Ablation for Atrial Flutter,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6650,Multinutrient Supplementation in Children With ADHD MADDY RCT,OUT_OF_SCOPE,secondary_analysis,"OUT_OF_SCOPE:1,UNCERTAIN:1",minor,US trial; secondary analysis
6651,Cognitive and emotional effects of bilateral prefrontal tDCS and tRNS in schizophrenia,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6652,Durability of benefit of VNS in markedly treatment-resistant major depression,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6653,Efficacy and safety of daridorexant for insomnia in menopausal women,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6654,Anticoagulation to prevent ischemic stroke and neurocognitive impairment in AF: BRAIN-AF,OUT_OF_SCOPE,non-mental-health,"OUT_OF_SCOPE:1,UNCERTAIN:1",minor,AF is cardiac; cognitive decline not DSM-5 MH disorder
6655,Phase 3 RCTs of simufilam in mild-to-moderate Alzheimers disease,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6656,Indirect effects of Seeking Safety plus sertraline on alcohol use,OUT_OF_SCOPE,non-canadian,"OUT_OF_SCOPE:1,UNCERTAIN:1",minor,no Canadian recruitment site evident
6657,GLP-1 medicines in neurological and psychiatric disorders,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6658,Interaction effect of physical activity and sleep on cognitive function in stroke,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6659,Evaluating Plasma p-tau217 as an Endpoint for AD Clinical Trials,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6660,Are Difficult Inpatients Also Difficult Primary Care Patients,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6661,CSF alpha-Synuclein SAA and AD Biomarkers in Dementia With Lewy Bodies,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6662,Comparing Mulligan Movement vs PNF in Rotator Cuff Syndrome,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6663,Herbal medicine and acupuncture for mild cognitive impairment in Korea,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6664,Identifying biomarkers to predict treatment response to nabilone for agitation in AD,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,post hoc analysis of prior nabilone RCT
6665,Propofol for sedation during colonoscopy,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6666,ML-based stratification of MCI in Parkinsons disease,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6667,Effects of Intradialytic Exercises on Erectile Dysfunction,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6668,Effects of rTMS on quality of life in younger and older adults with MDD,OUT_OF_SCOPE,potential_match,"UNCERTAIN:1,OUT_OF_SCOPE:1",none,both screeners agree
6669,Supporting Individuals on ED Waitlists Through App-Based Motivational Interviewing,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6670,Pharmacotherapies for cannabis use disorder,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6671,Clinical Efficacy of Oral Valiltramiprosate in APOE4 homozygotes with Early AD,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6672,Changes in Pain Catastrophizing Following Empowered Relief in Workers with Low Back Pain,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6673,Comprehensive Review of Nutritional Influences on the Serotonergic System,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6674,Lavender-Neroli Aromatherapy for Dental Anxiety in Children,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6675,Effect of VR Interventions on Executive Functions in Children with ADHD,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6676,Unveiling potential of Digits-in-Noise test for hearing screening in cognitive impairment,OUT_OF_SCOPE,non_interventional,OUT_OF_SCOPE:2,none,both screeners agree
6677,SMILE: nitrous oxide for treatment-resistant depression,MAP,pharma_rct_canadian,MAP:2,none,both screeners agree
6678,Sensitivity of PHQ-9 items to change in three clinical trials in LMICs,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
6679,Evolution of RCT Designs to Assess Therapeutics in AD,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6680,Evaluating Effect of Sleep Prehabilitation Intervention protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6681,APOE4-dependent associations between carotenoids and cognitive decline MIND trial,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6682,Sociodemographic and clinical characteristics among individuals with BD in Pakistan,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6683,Aberrant anterior insula underlies interoceptive deficits in alexithymia in schizophrenia,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6684,Feasibility of ultra-brief group CBT skills workshops for university students protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6685,Follow-Up of Children Born to Mothers in Folic Acid Clinical Trial FACT 4 Child,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6686,ACTIVATE: Pilot RCT of Family-Partnered Delirium Prevention in ICU,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6687,Effect of lemborexant on sleep parameters in obstructive sleep apnea,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6688,Behavioral Activation for Perinatal Suicide Ideation secondary analysis,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6689,Moderators of digital CBT for youth with sickle cell disease pain,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6690,New comorbidity index for CAR-T therapy for large B-cell lymphoma,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6691,Accelerating precision exercise medicine in cancer patients POLARIS,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6692,Impact of resistance training on sleep quality mental health in older women,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6693,Feasibility of non-pharmacological research in participants with mania Ottawa study,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6694,Sleep quality patterns in heart failure: latent class analysis from MOTIVATE-HF,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6695,Feasibility study of PA intervention for people with SMI in UK medium secure,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6696,Preoperative physical health and psychosocial characteristics post-TKA,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6697,Diazepam modulates hippocampal CA1 connectivity in clinical high-risk for psychosis,OUT_OF_SCOPE,potential_match,"UNCERTAIN:1,OUT_OF_SCOPE:1",none,both screeners agree
6698,Access to therapy for children and adolescents with multiple sclerosis,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6699,Reducing public stigma toward bipolar disorder: mechanisms,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6700,Utility of MMSE and MoCA combination to predict incident AD dementia,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6701,Non-motor subtypes in candidates for subthalamic DBS for PD,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6702,DBS surgical timing outcomes and prognostic factors in PD in China,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6703,ML-Based Cognitive Assessment With Autonomous Cognitive Examination RCT,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6704,Indocyanine Green Fluorescence Imaging for Colorectal Surgery HTA,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6705,Cognitive Training Programme on Cancer-Related Cognitive Impairment RCT Protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6706,Treating Racial Trauma: Methodology of a RCT of Healing Racial Trauma Protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6707,Temporal Muscle Thickness as Biomarker for AD in Chinese Adults,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6708,Prevalence of mental health evaluation in erectile dysfunction clinical trials,OUT_OF_SCOPE,non_interventional,OUT_OF_SCOPE:2,none,both screeners agree
6709,Restricting community treatment orders to people with non-affective psychosis,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6710,Development and Adaptive Function in SCN2A-Related Disorders,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6711,Midazolam for sedation of infants in NICU,OUT_OF_SCOPE,non_mh,OUT_OF_SCOPE:2,none,both screeners agree
6712,BRAVA: RCT of brief group intervention for youth with suicidal ideation,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6713,Study protocol for multi-session randomized sham-controlled trial of neurofeedback for PTSD,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6714,Safety and tolerability of sublingual 5-MeO-DMT for depression and anxiety,OUT_OF_SCOPE,non_canadian,OUT_OF_SCOPE:2,none,both screeners agree
6715,Improvement of Fatigue Due to Placebo in Cancer Fatigue Treatment Trials,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6716,Efficacy of ISTDP with Laser Acupuncture in Major Depression,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6717,Differential effects of multidomain intervention on cognitive decline in diabetes,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6718,Trigeminal nerve stimulation as active control in TMS clinical trials,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6719,RCT of emotionally focused individual therapy EFIT for depression and anxiety,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6720,Using ML to Predict Treatment Outcome in Youth Anxiety Treatments,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
6721,Target validation in DBT skills group: mediators of outcome,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6722,Virtual group-based mindfulness for autistic adults RCT,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6723,Challenges in Development of Digital MH Intervention VMood,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6724,Bridging the mind and body: VTE in psychiatric inpatients,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6725,tDCS for Borderline Personality Disorder: Why and How,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6726,Enhancing active aging through exercise: HIIT vs CAT,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6727,Age-stratified validation of Performance Index for dual-task cost,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6728,Extended HD-tDCS for Cognitive Functions in Chronic Schizophrenia,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6729,Anxiolysis for laceration repair in children ALICE protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6730,MAIC of Centanafadine versus Methylphenidate in Adults with ADHD,OUT_OF_SCOPE,potential_match,"UNCERTAIN:1,OUT_OF_SCOPE:1",none,both screeners agree
6731,Pilot RCT of digital cannabis harm reduction for FEP,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6732,Differences in PD Populations: Teaching Hospitals vs Other Settings,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6733,Evidence for Link Between Non-Motor Symptoms Gait and Physical Function in PD,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6734,Prediction of Mental Health Complications Following mTBI,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:2,none,both screeners agree
6735,Acceptability and safety of probiotic supplementation in children with ASD,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6736,Comorbidities safety and persistence in phase III MS clinical trials,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6737,Impact of aripiprazole on neurocognitive function in clinical high risk for psychosis,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6738,In-Home Assistive Technology for Dementia Caregivers Sleep RCT,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6739,Effects of mini-dose esketamine-dexmedetomidine on postoperative sleep quality protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6740,Pilot Study Attachment-Based Parenting Intervention for Adolescents in China,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6741,CBT for sexual concerns during menopause,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6742,Effect of multi-modal intervention on atrophy and SVD markers AgeWell.de,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6743,Feasibility of Online Culturally Adapted CBT for Depression and Anxiety in Canadian South Asians,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6744,Brain stimulation enhances dispositional mindfulness in PTSD,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6745,Bayesian adaptive enrichment design BayesAET R package,OUT_OF_SCOPE,non_interventional,OUT_OF_SCOPE:2,none,both screeners agree
6746,Effects of Tai Chi and Qigong on anxiety and stress in diabetic/hypertensive patients,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6747,LEAD 2.0 study protocol: exercise and nutrition for subjective cognitive decline,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6748,At-home Breast Oncology care with EHealth ABODE study protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6749,Effects of Wearable Activity Trackers With Home-Based Exercise in Older Adults,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6750,Cholinergic therapy in Alzheimer disease,OUT_OF_SCOPE,review,OUT_OF_SCOPE:2,none,both screeners agree
6751,Ethical and legal concerns with alert systems for missing persons with dementia,OUT_OF_SCOPE,non_interventional,OUT_OF_SCOPE:2,none,both screeners agree
6752,Implementation of 3 Wishes Project in safety-net hospitals protocol,OUT_OF_SCOPE,protocol,OUT_OF_SCOPE:2,none,both screeners agree
6753,PHN-Delivered 1-Day CBT Workshops for Postpartum Depression Pilot RCT,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6754,Identifying MH Physical Social Determinants of Extended LOS After Cardiac Surgery,OUT_OF_SCOPE,observational,OUT_OF_SCOPE:2,none,both screeners agree
6755,Factors associated with improvement in cancer-related fatigue after CBT-I,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6756,Intensive Sleep Retraining and Total Sleep Deprivation for Chronic Insomnia RCT,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
6757,Reliability of medical illness reporting in a randomized clinical trial,OUT_OF_SCOPE,non_interventional,OUT_OF_SCOPE:2,none,both screeners agree
6758,Improving Gait Ability and Cognition through Action Observation Training in Elderly with Dementia,OUT_OF_SCOPE,non_pharma,OUT_OF_SCOPE:2,none,both screeners agree
