id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
10.3390/brainsci12121596,Cannabinoids in Late Life Parkinson's Disease and Dementia: Biological Pathways and Clinical Challenges,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
10.3390/diagnostics8020041,Inhaled xenon washout as a biomarker of Alzheimer's disease,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
10.3390/f14081592,The Effects of Dynamic and Static Forest Bathing (Shinrin-yoku) on Physiological and Psychological Health in Males and Females,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
10.3390/jpm12050719,The Effects of a Patient-Specific Integrated Education Program on Pain Perioperative Anxiety and Functional Recovery following Total Knee Replacement,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
26123164,Evaluated the Twenty-Six Elements in the Pectoral Muscle of As-Treated Chicken by ICP-MS,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
26496016,Establishing the cut-off score for remission and severity-ranges on the Psychotic Depression Assessment Scale (PDAS),OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
26684670,The shorter the better? A follow-up analysis of 10-session psychiatric treatment for borderline personality disorder,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
26905272,Repetitive Transcranial Magnetic Stimulation/Behavioral Intervention Clinical Trial: Long-Term Follow-Up of Outcomes in Congenital Hemiparesis,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
27340309,Associations Between Mother-Child Relationship Quality and Adolescent Adjustment,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
27650320,Effectiveness of the Home-but not Alone mobile health application educational programme on parental outcomes: a randomized controlled trial study protocol,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
27676420,A 52-Week Study of Olanzapine with a Randomized Behavioral Weight Counseling Intervention in Adolescents with Schizophrenia or Bipolar I Disorder,UNCERTAIN,uncertain Canadian involvement,2-1,resolved_majority,Majority rule; dissent: Ext3 voted OUT_OF_SCOPE (non-pharmacological)
27852961,Effect of antipsychotic pharmacotherapy on clinical outcomes of intermittent theta-burst stimulation for refractory depression,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
28095850,Building system capacity for the integration of mental health at the level of primary care in Tunisia,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
28285771,Improvement in Depression is Associated with Improvement in Cognition in Late-Life Psychotic Depression,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
28676071,Effectiveness of an intervention to improve supportive care for family caregivers of patients with lung cancer: study protocol for a randomized controlled trial,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
29102475,Genetic influence of plasma homocysteine on Alzheimer's disease,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
29621905,Pharmacodynamic and pharmacokinetic evaluation of buprenorphine + samidorphan for the treatment of major depressive disorder,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
29732624,A randomised controlled trial of a cognitive skills programme for offenders with mental illness,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
29759616,Spatial Relationships of Complex Fractionated Atrial Electrograms and Continuous Electrical Activity to Focal Electrical Sources,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
29792087,Effects of intensive short-term dynamic psychotherapy on social cognition in major depression,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
29879606,Effect of agomelatine 25-50 mg on functional outcomes in patients with major depressive disorder,UNCERTAIN,uncertain Canadian involvement,2-1,resolved_majority,Majority rule; dissent: Ext2 voted OUT_OF_SCOPE (secondary analysis)
30019265,Adapted physical activity to promote active and healthy ageing: the PoliFIT pilot randomized waiting list-controlled trial,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
30024973,Anxiety and the severity of Tension-Type Headache mediate the relation between headache presenteeism and workers' productivity,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
30306873,Aripiprazole: An FDA approved bioactive compound to treat schizophrenia - a mini review,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
30328749,Examination of Injury Host and Social-Environmental Moderators of Online Family Problem Solving Treatment Efficacy for Pediatric TBI,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
30356303,Potential use of text classification tools as signatures of suicidal behavior: A proof-of-concept study using Virginia Woolf's personal writings,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
30543172,Outcomes of perilla seed oil as an additional neuroprotective therapy in patients with mild to moderate dementia,OUT_OF_SCOPE,no Canadian involvement,3-0,none,Unanimous agreement
30689679,Functional near-infrared spectroscopy-based affective neurofeedback: feedback effect illiteracy phenomena and whole-connectivity profiles,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
30709746,Citalopram in first episode schizophrenia: The DECIFER trial,UNCERTAIN,uncertain Canadian involvement,3-0,none,Unanimous agreement
30837278,Delirium management by palliative medicine specialists: A survey from the Association for Palliative Medicine of Great Britain and Ireland,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
30865304,The Effect of Contextual Risk Factors on the Effectiveness of Brief Personality-Targeted Interventions for Adolescent Alcohol Use and Misuse,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
31148099,Association of nimodipine and choline alphoscerate in the treatment of cognitive impairment in patients with cerebral small vessel disease: study protocol for the CONIVaD trial,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
31165577,Comparing the Effects of Single- and Multiple-Component Therapies for Insomnia on Sleep Outcomes,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
31281343,The Effect of Combined Patching and Citalopram on Visual Acuity in Adults with Amblyopia,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
31465308,Let's Boogie: FEASIBILITY OF A DANCE INTERVENTION IN PATIENTS WITH COPD,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
31492792,Selective reporting bias in randomised controlled trials from two network meta-analyses,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
31553374,Complementary therapies in labor: randomized clinical trial,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
31707245,An investigation of self-compassion and nonattachment to self in people with bipolar disorder,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
31829286,Effectiveness of an online self-management tool OPERAS for people with rheumatoid arthritis: a research protocol,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
31890609,Development of the Internet-Delivered Cognitive Behaviour Therapy Undesirable Therapist Behaviours Scale (ICBT-UTBS),OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
31897571,Effect of combined doses of THC and CBD or THCA and CBDA on acute nausea in male Sprague-Dawley rats,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
32056753,Accelerated magnetic seizure therapy (aMST) for treatment of major depressive disorder: A pilot study,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
32059924,The impact of trauma characteristics on post-traumatic stress disorder and substance use disorder outcomes across integrated and substance use treatments,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
32071614,Is supported self-management for depression effective for adults in community-based settings in Vietnam?,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
32103439,Effect of Locally Delivered Nimodipine Microparticles on Spreading Depolarization in Aneurysmal Subarachnoid Hemorrhage,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
32106963,Utility of MyHEARTSMAP for Universal Psychosocial Screening in the Emergency Department,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
32180150,Clinical Experience in Treatment of Alzheimer's Disease with Jiannao Yizhi Formula and Routine Western Medicine,OUT_OF_SCOPE,no Canadian involvement,3-0,none,Unanimous agreement
32265693,Chaiyu-Dixian Formula Exerts Protective Effects on Ovarian Follicular Abnormal Development in CUMS Rat Model,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
32329011,The Myeloproliferative Neoplasm Landscape: A Patient's Eye View,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
32349887,Clinical behavioural and neural validation of the PANSS amotivation factor,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
32391740,Effects of Early and Systematic Integration of Specialist Palliative Care in Patients with Advanced Cancer: Randomized Controlled Trial PALINT,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
32393793,Persistent cannabis use as an independent risk factor for violent behaviors in patients with schizophrenia,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
32464173,The Use of Patient-Derived Induced Pluripotent Stem Cells for Alzheimer's Disease Modeling,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
32644833,Effects of Extended-Release Methylphenidate Treatment on Cognitive Task Performance in Children with ASD and ADHD,UNCERTAIN,uncertain Canadian involvement,3-0,none,Unanimous agreement
32677851,Breathing-focused Yoga as Augmentation for Unipolar and Bipolar Depression: A Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological only,2-1,resolved_majority,Majority rule; dissent: Ext3 voted UNCERTAIN (uncertain_canada_pharma)
32824994,Exploring Perceptions of Internet-Delivered Cognitive Behaviour Therapy among Public Safety Personnel,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
32853281,Auricular stimulation vs. expressive writing for exam anxiety in medical students - A randomized crossover investigation,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
32977894,Quality of life of children and families,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
33045668,Multiple modifiable lifestyle factors and the risk of perinatal depression during pregnancy,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
33052762,Proof of Concept for a Mindfulness-Informed Intervention for Eating Disorder Symptoms among Bariatric Surgery Candidates,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33066895,Remote Ischemic Post-Conditioning may Improve Post-Stroke Cognitive Impairment,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33129374,Neuromodulation for major depressive disorder: innovative measures to capture efficacy and outcomes,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
33305862,Effect of repetitive transcranial magnetic stimulation on anxiety symptoms in patients with major depression: An analysis from the THREE-D trial,OUT_OF_SCOPE,non-pharmacological only and secondary analysis,3-0,none,Unanimous agreement
33422821,Insulin resistance is associated with deficits in hedonic self-reported cognitive and psychosocial functional response to antidepressant treatment in individuals with MDD,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
33443484,A Live Video Mind-Body Treatment to Prevent Persistent Symptoms Following Mild Traumatic Brain Injury: Protocol for a Mixed Methods Study,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
33453563,Association between COMT methylation and response to treatment in children with ADHD,OUT_OF_SCOPE,secondary analysis,2-1,resolved_majority,Majority rule; dissent: Ext1 voted UNCERTAIN (uncertain Canadian involvement)
33484221,A psychosocial intervention for individuals with advanced chronic kidney disease: A feasibility randomized controlled trial,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33529815,Preliminary Development of a Mindfulness-Based Group Therapy to Expand Couples' Sexual Intimacy after Prostate Cancer,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33631321,Guideline No. 416: Labour Delivery and Postpartum Care for People with Physical Disabilities,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
33647580,The moderating effects of anger suppression and anger expression on CBGT and MBSR among individuals with social anxiety disorder,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33688844,The Impact of a Web-Based Mindfulness Nutrition and Physical Activity Platform on the Health Status of First-Year University Students: Protocol for a Randomized Controlled Trial,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
33746801,Super Placebos: A Feasibility Study Combining Contextual Factors to Promote Placebo Effects,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33780539,Polypharmacy Results in Functional Impairment in Mice: Novel Insights Into Age and Sex Interactions,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
33794781,Using a brief web-based 5A intervention to improve weight management in primary care,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
33926226,A Comparison of Caregiver Burden of Patients with Advanced Cancer in Different Palliative Cancer Care Settings,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
33931347,A Prospective Single-Arm Study Evaluating the Effects of a Multimodal Physical Therapy Intervention on Psychosexual Outcomes in Women With Dyspareunia After Gynecologic Cancer,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
33989969,Psychiatric Safety and Weight Loss Efficacy of Naltrexone/bupropion as Add-on to Antidepressant Therapy in Patients with Obesity or Overweight,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
33999649,Cannabinoid Profiles in Medical Cannabis Users: Effects of Age Gender Symptoms and Duration of Use,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
34052339,The model of care at a leading medical cannabis clinic in Canada,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
34109485,Brain connectivity markers in advanced Parkinson's disease for predicting mild cognitive impairment,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
34149383,White Matter Changes With Rehabilitation in Children With Developmental Coordination Disorder: A Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
34181180,The Effect of a Housing First Intervention on Acute Health Care Utilization among Homeless Adults with Mental Illness,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
34245038,Feasibility of a virtually delivered eating disorder prevention program for young females with type 1 diabetes,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
34273026,What treatment outcomes matter most? A Q-study of outcome priority profiles among youth with lived experience of depression,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
34325710,COVEPIC investigating the effects of home-based physical exercise and cognitive training on cognitive and physical functions in community-dwelling older adults: study protocol,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
34448217,Dexmedetomidine oromucosal gel reduces fear and anxiety in dogs during veterinary visits,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
34607175,Estradiol administration modulates neural emotion regulation,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
34709470,Burden of mental health symptoms and perceptions of their management in in-centre hemodialysis care,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
34726610,An eHealth Intervention for Promoting COVID-19 Knowledge and Protective Behaviors and Reducing Pandemic Distress Among Sexual and Gender Minorities: Protocol for an RCT,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
34738912,A Digital Self-management Program (HOPE) for People Living With Cancer: Feasibility Randomized Controlled Trial,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
34843283,Development and psychometric validation of the Sexual Fantasies and Behaviors Inventory,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
35002810,Feasibility Acceptability and Preliminary Efficacy of Dignity Therapy in Patients With Early Stage Dementia and Their Family,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
35220140,Impact of lemborexant treatment on insomnia severity: analyses from a 12-month study of adults with insomnia disorder,UNCERTAIN,uncertain Canadian involvement and insomnia DSM-5 status,3-0,none,Unanimous agreement
35314708,Prediction of quality of life in schizophrenia using machine learning models on data from CATIE schizophrenia trial,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
35332134,No increase in inflammation in late-life major depression screened to exclude physical illness,UNCERTAIN,uncertain Canadian involvement,3-0,none,Unanimous agreement
35438442,Pilot randomized controlled trial of eHealth cognitive-behavioral therapy for insomnia among Spanish-speaking breast cancer survivors,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
35443277,Memory Perfectionism is Associated with Persistent Memory Complaints after Concussion,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
35487723,Genetics Adviser: a protocol for a mixed-methods randomised controlled trial evaluating a digital platform for genetics service delivery,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
35666957,Financial Toxicity Symptom Burden Illness Perceptions and Communication Confidence in Cancer Clinical Trial Participants,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
35685534,The Effects of Probiotic Supplementation on Opioid-Related Disorder in Patients under Methadone Maintenance Treatment Programs,OUT_OF_SCOPE,no Canadian involvement,3-0,none,Unanimous agreement
35772133,The Efficacy and Safety of Transcranial Magnetic Stimulation in Treatment-Resistant Bipolar Depression,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
35815882,Home to Stay: A Randomized Controlled Trial Evaluating the Effect of a Postdischarge Mobile App following Elective Colorectal Surgery,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
36049127,Revisiting global cognitive and functional state 13 years after a clinical trial of lithium for mild cognitive impairment,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
36186724,MoCA 7.1: Multicenter Validation of the First Italian Version of Montreal Cognitive Assessment,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
36263136,Maintained anxiolytic effects of cannabidiol after treatment discontinuation in healthcare workers during the COVID-19 pandemic,OUT_OF_SCOPE,no Canadian involvement,3-0,none,Unanimous agreement
36448621,Blood Pressure Variability and Cognitive Decline: A Post Hoc Analysis of the SPRINT MIND Trial,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
36624505,Safety and feasibility of faecal microbiota transplant for major depressive disorder: study protocol for a pilot randomised controlled trial,OUT_OF_SCOPE,protocol only,3-0,none,Unanimous agreement
36634823,Cross-sectional proteomic expression in Parkinson's disease-related proteins in drug-naïve patients vs healthy controls,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
36746668,Mindfulness plus physical activity reduces emotion dysregulation and insomnia severity among people with major depression,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
36808239,Effect of Adjunctive Simvastatin on Depressive Symptoms Among Adults With Treatment-Resistant Depression: A Randomized Clinical Trial,OUT_OF_SCOPE,no Canadian involvement,3-0,none,Unanimous agreement
36824039,The feasibility of a stepping exergame prototype for older adults with major neurocognitive disorder,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
36878891,In-person 1-day cognitive behavioral therapy-based workshops for postpartum depression: a randomized controlled trial,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
37277418,Oral micronized progesterone for perimenopausal night sweats and hot flushes a Phase III Canada-wide randomized placebo-controlled 4 month trial,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
37304559,Assessing Emotion Polyregulation in Daily Life: Who Uses It When Is It Used and How Effective Is It?,OUT_OF_SCOPE,observational,3-0,none,Unanimous agreement
37341839,Symptom screening with Targeted Early Palliative care (STEP) versus usual care for patients with advanced cancer,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
37534617,Short-term effects of SAFE early intervention approach in infants born preterm: A randomized controlled single-blinded study,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
37562034,Dupilumab significantly improves sleep in adults with atopic dermatitis: results from the DUPISTAD study,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
37562541,New Biological Therapies for Low-Density Lipoprotein Cholesterol,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
37607114,Transcranial pulse stimulation in the treatment of mild neurocognitive disorders,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
37669931,Cis P-tau is a central circulating and placental etiologic driver and therapeutic target of preeclampsia,OUT_OF_SCOPE,non-mental-health,3-0,none,Unanimous agreement
38460897,Artificial intelligence in preventive cardiology,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
38517175,Effects of accelerated intermittent theta-burst stimulation in modulating brain of Alzheimer's disease,OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
38552188,Randomized Controlled Trial of Virtually Delivered Cognitive Behavioral Therapy for Insomnia to Address Perceived Cancer-Related Cognitive Impairment in Cancer Survivors,OUT_OF_SCOPE,non-pharmacological only,2-1,resolved_majority,Majority rule; dissent: Ext3 voted UNCERTAIN (uncertain_pharma)
39267112,TRanscranial AlterNating current stimulation FOR patients with mild Alzheimer's Disease (TRANSFORM-AD),OUT_OF_SCOPE,non-pharmacological only,3-0,none,Unanimous agreement
39862881,Intranasal oxytocin for apathy in people with frontotemporal dementia (FOXY): a multicentre randomised double-blind placebo-controlled adaptive crossover phase 2a/2b superiority trial,MAP,pharmacological RCT for FTD apathy in Canada,3-0,none,Unanimous agreement
39887549,The higher benefit of lecanemab in males compared to females in CLARITY AD is probably due to a real sex effect,OUT_OF_SCOPE,secondary analysis,3-0,none,Unanimous agreement
39893139,Use of lecanemab and donanemab in the Canadian healthcare system: Evidence challenges and areas for future research,OUT_OF_SCOPE,review/meta-analysis,3-0,none,Unanimous agreement
