id,title,decision,category,confidence,notes
9360,Exercise and Worsening of Extrapyramidal Symptoms during Treatment with Long-Acting Injectable Antipsychotics.,EXCLUDE,observational,high,Canadian (Vancouver) case report of 2 patients; not an RCT; observational
9361,Effects of mindfulness decompression therapy combined with transcranial magnetic stimulation in generalized anxiety disorder.,EXCLUDE,non-Canadian,high,China-based mindfulness+TMS RCT for GAD; non-pharma
9362,"A Randomized, Double-Blind, Placebo-Controlled Trial of Escitalopram in Patients with Asthma and Major Depressive Disorder.",EXCLUDE,non-Canadian,high,US-based (single-site) escitalopram RCT for asthma+MDD
9363,Antidepressant side effects and their impact on treatment outcome in people with major depressive disorder: an iSPOT-D report.,EXCLUDE,non-Canadian,high,International iSPOT-D trial; secondary analysis of side effects data
9364,Efficacy of citalopram on stroke recurrence: A randomized clinical trial.,EXCLUDE,non-Canadian,high,Turkey-based citalopram RCT for post-stroke depression
9365,Early improvement with pregabalin predicts endpoint response in patients with generalized anxiety disorder.,EXCLUDE,secondary_analysis,high,Pooled secondary analysis of 9 pregabalin trials; not primary RCT
9366,Multi-Probiotics ameliorate Major depressive disorder and accompanying gastrointestinal syndromes via serotonergic system regulation.,EXCLUDE,non-Canadian,high,China-based probiotic RCT for MDD; nutraceutical
9367,"Efficacy and safety of celecoxib monotherapy for mild to moderate depression in patients with colorectal cancer.",EXCLUDE,non-Canadian,high,Iran-based celecoxib RCT for cancer-related depression
9368,Melatonin for Treatment-Seeking Alcohol Use Disorder patients with sleeping problems.,UNCERTAIN,include_candidate,medium,Canadian RCT (Le Foll - Toronto); AUD with sleep problems; melatonin vs placebo. AUD is DSM-5 MH disorder but melatonin is natural health product not MH pharmacotherapy
9369,"Effects of Mind-Regulation Acupuncture Therapy on Serum Ghrelin, Gastric Inhibitory Polypeptide, Leptin, and Insulin Levels in Breast Cancer Survivors with Cancer-Related Fatigue.",EXCLUDE,non-Canadian,high,China-based acupuncture RCT; non-pharma; cancer-related fatigue not primary MH
9370,In vivo investigation on bio-markers of perimenopausal panic disorder and catgut embedding acupoints mechanism.,EXCLUDE,non-Canadian,high,China-based acupoint RCT for perimenopausal panic disorder; non-pharma
9371,Omega-3 Fatty Acids Supplementation in the Treatment of Depression: An Observational Study.,EXCLUDE,observational,high,India-based observational study of omega-3 for depression; not RCT design
9372,Improving Communication about Care Goals for Children with ADHD.,EXCLUDE,non-Canadian,high,US-based (Philadelphia) portal+care manager RCT for ADHD; non-pharma intervention
9373,Intravenous administration of adenosine triphosphate and phosphocreatine combined with fluoxetine in major depressive disorder: protocol for a randomized controlled trial.,EXCLUDE,protocol_no_results,high,China-based ATP/PCr+fluoxetine protocol for MDD; no results
9374,Dorsolateral Prefrontal Cortex and Subcallosal Cingulate Connectivity Show Preferential Antidepressant Response in Major Depressive Disorder.,EXCLUDE,non-Canadian,high,US-based EMBARC trial secondary analysis; fMRI moderator study
9375,Technologies to Increase Freedom for People Living With Dementia: CADTH Horizon Scan.,EXCLUDE,review,high,CADTH horizon scan review of assistive technologies for dementia; not an RCT
9376,"Add-On Pregnenolone with L-Theanine to Antipsychotic Therapy Relieves Negative and Anxiety Symptoms of Schizophrenia.",EXCLUDE,non-Canadian,high,Israel-based PREG+LT add-on RCT for schizophrenia
9377,Efficacy of vortioxetine on the physical symptoms of major depressive disorder.,EXCLUDE,secondary_analysis,high,Meta-analysis of 5 multinational vortioxetine RCTs; secondary/pooled analysis
9378,"Lurasidone for major depressive disorder with mixed features and anxiety: a post-hoc analysis.",EXCLUDE,secondary_analysis,high,Post-hoc analysis of lurasidone MDD trial; secondary analysis
9379,Patterns of Pretreatment Reward Task Brain Activation Predict Individual Antidepressant Response: Key Results From the EMBARC Randomized Clinical Trial.,EXCLUDE,non-Canadian,high,US-based EMBARC trial; deep learning predictor analysis of sertraline response
9380,Achieving clinical response in postpartum depression leads to improvement in health-related quality of life.,EXCLUDE,secondary_analysis,high,Post-hoc analysis of brexanolone PPD phase 3 trials
9381,Daily changes in ambient air pollution concentrations and temperature and suicide mortality in Canada.,EXCLUDE,observational,high,Canadian epidemiological study of air pollution and suicide; observational case-crossover; not RCT
9382,"Treatment effects on residual cognitive symptoms among partially or fully remitted patients with major depressive disorder.",EXCLUDE,non-Canadian,high,Multinational vortioxetine RCT for residual cognitive symptoms in MDD; exploratory study
9383,The Effects of an E-Mental Health Program and Job Coaching on the Risk of Major Depression and Productivity in Canadian Male Workers.,MAP,include_candidate,high,Canadian RCT (Wang/Patten - Calgary); BroHealth e-mental health program for at-risk men. However intervention is e-mental health program (non-pharma); prevention study in at-risk not diagnosed MDD
9384,"Treatment effects on residual cognitive symptoms among partially or fully remitted patients with major depressive disorder: A randomized, double-blinded, exploratory study with vortioxetine.",EXCLUDE,non-Canadian,high,Duplicate/related to 9382; multinational vortioxetine RCT
9385,Implications of addiction diagnosis and addiction beliefs for public stigma.,EXCLUDE,observational,high,Cross-national survey (Canada/US/Australia); observational stigma study; not RCT
9386,Neurofeedback for insomnia: Current state of research.,EXCLUDE,review,high,Non-systematic review of neurofeedback for insomnia; Canadian authors but review article
9387,"Adaptogenic and Anxiolytic Effects of Ashwagandha Root Extract in Healthy Adults.",EXCLUDE,non-Canadian,high,India-based Ashwagandha RCT in healthy stressed adults; not diagnosed MH
9388,Effect of sertraline on depression severity and prolactin levels in women with polycystic ovary syndrome.,EXCLUDE,non-Canadian,high,Iran-based sertraline RCT for PCOS+depression
9389,"Yijinjing Qigong intervention for early poststroke depression.",EXCLUDE,non-Canadian,high,China-based Qigong exercise RCT for post-stroke depression; non-pharma
9390,"Citicoline (CDP-choline) add-on therapy to risperidone for treatment of negative symptoms in patients with stable schizophrenia.",EXCLUDE,non-Canadian,high,Iran-based citicoline add-on RCT for schizophrenia
9391,Effect of health education-based yoga & naturopathy lifestyle interventions on personality of patients with non-communicable diseases.,EXCLUDE,non-Canadian,high,India-based yoga/naturopathy RCT for NCD patients; non-pharma
9392,An interdisciplinary program for familiar faces with chronic pain visiting the emergency department.,MAP,include_candidate,medium,Canadian RCT (Poulin - Ottawa); chronic pain ED visitors; interdisciplinary pain program. Not MH pharma for diagnosed MH disorder though
9393,"Photodynamic Therapy, Photobiomodulation and Acetonide Triamcinolone 0.1% in the Treatment of Oral Lichen Planus.",EXCLUDE,non-Canadian,high,Spain-based; oral lichen planus treatment; not MH
9394,Efficacy and safety of electroacupuncture for post-stroke depression.,EXCLUDE,non-Canadian,high,China-based electroacupuncture RCT for post-stroke depression; non-pharma
9395,Effectiveness and functional magnetic resonance imaging outcomes of Tuina therapy in patients with post-stroke depression.,EXCLUDE,non-Canadian,high,China-based Tuina massage RCT for post-stroke depression; non-pharma
9396,Efficacy of the Whole-Body Cryotherapy as Add-on Therapy to Pharmacological Treatment of Depression.,EXCLUDE,non-Canadian,high,Poland-based whole-body cryotherapy RCT for depression; non-pharma add-on
9397,"Factors impacting the efficacy of venlafaxine extended release 75-225 mg/day in patients with major depressive disorder.",EXCLUDE,non-Canadian,high,Japan-based post-hoc subgroup analysis of venlafaxine RCT
9398,Users' perceptions about receiving personalized depression risk information.,EXCLUDE,non-pharma,high,Canadian qualitative study embedded in RCT; qualitative/non-pharma
9399,A digital health intervention to stabilize the 24-hour rhythm of sleep for reducing depression among older bereaved spouses.,EXCLUDE,non-Canadian,high,US-based (Pittsburgh) digital health intervention protocol for bereaved spouses
9400,Self Help Plus: study protocol for a cluster-randomised controlled trial of guided self-help with South Sudanese refugee women in Uganda.,EXCLUDE,non-Canadian,high,Uganda-based guided self-help RCT; non-pharma
9401,A phase 2 trial of inhaled nitrous oxide for treatment-resistant major depression.,EXCLUDE,non-Canadian,high,US-based nitrous oxide RCT for TRMD
9402,Hippocampal volume changes in a pharmacological sex-hormone manipulation risk model for depression in women.,EXCLUDE,non-Canadian,high,Denmark-based GnRHa intervention study in healthy women; not diagnosed MH
9403,The WeChat platform-based health education improves health outcomes among patients with stable coronary artery disease.,EXCLUDE,non-Canadian,high,China-based WeChat health education RCT for CAD; not MH
9404,"Can Daytime Transcranial Direct Current Stimulation Treatment Change the Sleep EEG Complexity of REM Sleep in Depressed Patients?",EXCLUDE,non-Canadian,high,China-based tDCS RCT for depression; non-pharma
9405,Dynamic LED-light versus static LED-light for depressed inpatients.,EXCLUDE,non-Canadian,high,Denmark-based LED light therapy RCT for MDD; non-pharma
9406,Effectiveness of integrated care for older adults with depression and hypertension in rural China.,EXCLUDE,non-Canadian,high,China-based integrated care RCT for depression+hypertension in elderly
9407,Use of sustained release dextroamphetamine for the treatment of stimulant use disorder in the setting of injectable opioid agonist treatment in Canada.,EXCLUDE,observational,high,Canadian (Vancouver) case report of dextroamphetamine for stimulant use disorder; not RCT
9408,"A Pharmacogenomic-based Antidepressant Treatment for Patients with Major Depressive Disorder.",EXCLUDE,non-Canadian,high,South Korea-based pharmacogenomic-guided antidepressant RCT for MDD
9409,"Antidepressant augmentation with metyrapone for treatment-resistant depression (the ADD study).",EXCLUDE,non-Canadian,high,UK-based metyrapone augmentation RCT for TRD
9410,Tralokinumab (Adtralza): CADTH Reimbursement Recommendation for atopic dermatitis.,EXCLUDE,review,high,CADTH drug reimbursement recommendation; not an RCT; atopic dermatitis not MH
9411,Scopolamine augmentation of a newly initiated escitalopram treatment for major depressive disorder: study protocol.,EXCLUDE,protocol_no_results,high,China-based scopolamine+escitalopram protocol for MDD; no results
9412,"A Randomized Trial of the N-Methyl-d-Aspartate Receptor Glycine Site Antagonist Prodrug 4-Chlorokynurenine in Treatment-Resistant Depression.",EXCLUDE,non-Canadian,high,US (NIH)-based 4-Cl-KYN RCT for TRD
9413,Effects of Psilocybin-Assisted Therapy on Major Depressive Disorder.,EXCLUDE,non-Canadian,high,US-based (Johns Hopkins) psilocybin RCT for MDD
9414,A controlled study of the efficacy and safety of tandospirone citrate combined with escitalopram in the treatment of vascular depression.,EXCLUDE,non-Canadian,high,China-based tandospirone+escitalopram RCT for vascular depression
9415,Efficacy of Ziprasidone Augmentation of Escitalopram for Cognitive Symptoms of Major Depressive Disorder.,EXCLUDE,non-Canadian,high,US-based ziprasidone augmentation post-hoc analysis for MDD cognitive symptoms
9416,Amelioration of mild and moderate depression through Pranic Healing as adjuvant therapy.,EXCLUDE,non-Canadian,high,India-based Pranic Healing + antidepressant RCT; non-pharma (energy healing)
9417,Co-occurring Depression and Suicidal Ideation in Opioid Use Disorder: Prevalence and Response During Treatment With Buprenorphine-Naloxone and Injection Naltrexone.,EXCLUDE,secondary_analysis,high,US-based secondary analysis of X:BOT trial examining depression in OUD
9418,Transcranial Direct Current Stimulation for Treatment-Resistant Major Depression: A Double-Blind Randomized Sham-Controlled Trial.,EXCLUDE,non-Canadian,high,Iran-based tDCS RCT for treatment-resistant MDD; non-pharma
9419,"Sex Differences in Antipsychotic and Benzodiazepine Prescribing Patterns: A Cohort Study of Newly Admitted Nursing Home Residents with Dementia in Ontario, Canada.",EXCLUDE,observational,high,Canadian (Ontario) retrospective cohort study; observational; not RCT
9420,Models of depressive pseudoamnestic disorder.,EXCLUDE,non-Canadian,high,US-based secondary analysis of clinical trial data on depressive pseudodementia
9421,Effectiveness of a Mindfulness-Based Mobile Application for the Treatment of Depression in Ambulatory Care.,EXCLUDE,non-Canadian,high,Switzerland-based mindfulness app RCT for MDD; non-pharma
9422,The selective orexin-2 antagonist seltorexant shows antidepressant and sleep-promoting effects in patients with major depressive disorder.,EXCLUDE,non-Canadian,high,Netherlands-based seltorexant RCT for MDD; multinational pharma trial
9423,Minocycline as an adjunct for treatment-resistant depressive symptoms: A pilot randomised placebo-controlled trial.,EXCLUDE,non-Canadian,high,Pakistan-based minocycline add-on RCT for TRD
9424,Effect of a Dietary Supplement Combining Bioactive Peptides and Magnesium on Adjustment Disorder with Anxiety.,EXCLUDE,non-Canadian,high,France-based supplement RCT for adjustment disorder with anxiety
9425,Feasibility and dissemination of a computerized home-based treatment for Generalized Anxiety Disorder.,EXCLUDE,non-Canadian,high,US-based computerized attention bias modification RCT for GAD; non-pharma
9426,Baseline Depressive Symptoms Do Not Moderate the Association Between Baseline Symptom Severity and Time to Recovery in Individuals with Grade I-II Whiplash-Associated Disorders.,EXCLUDE,secondary_analysis,high,Canadian (Cote) secondary analysis of whiplash RCT; not MH pharma RCT
9427,Administration of Sub-anesthetic Dose of Ketamine and Electroconvulsive Treatment on Alternate Week Days in Patients with Treatment Resistant Depression.,EXCLUDE,non-Canadian,high,US-based ketamine+ECT RCT for TRD
9428,Testing Two Programs to Improve the Mental Health of Unpaid Caregivers for People with Multiple Sclerosis during the COVID-19 Pandemic.,EXCLUDE,non-Canadian,high,US-based caregiver wellness RCT; non-pharma (website+coaching)
9429,Early response to trazodone once-a-day in major depressive disorder: review of the clinical data.,EXCLUDE,review,high,Review of trazodone clinical data; not a primary RCT
9430,Efficacy of an acceptance-based group behavioral therapy for generalized anxiety disorder.,EXCLUDE,non-Canadian,high,Brazil-based ABBT vs NDST group therapy RCT for GAD; non-pharma
9431,Higher baseline serum adiponectin predicts better treatment remission in patients with generalized anxiety disorder treated with escitalopram.,EXCLUDE,non-Canadian,high,China-based biomarker study within escitalopram/venlafaxine RCT for GAD
9432,PsychotherapyPlus: augmentation of CBT with prefrontal tDCS in major depressive disorder - study design.,EXCLUDE,non-Canadian,high,Germany-based CBT+tDCS RCT protocol for MDD
9433,Risk of bias in randomized controlled trials of psychological treatments for bulimia nervosa and binge eating.,EXCLUDE,secondary_analysis,high,Methodological study of RoB tool; Canadian co-author (Swardfager) but not a primary RCT
9434,Corrigendum to self-learning programme for family caregivers of people with recent-onset psychosis.,EXCLUDE,review,high,Corrigendum/correction notice for a previously published trial; not a primary RCT
9435,Editorial: Preventing Relapse in Adolescents With Depression and Anxiety.,EXCLUDE,review,high,Editorial by Canadian author (Cheung) but editorial commentary not an RCT
9436,"Exploring Inflammasome/Cytokine/Insulin cascade as converging landscape for AD, Schizophrenia, and COVID-19 syndrome.",EXCLUDE,secondary_analysis,high,Post-hoc analysis of Ginsana-115 RCT in TRS; secondary analysis; Canadian PI (Carriere) but not a primary RCT
9437,Complement protein levels in serum astrocyte-derived exosomes are associated with cognitive impairment in obstructive sleep apnea.,EXCLUDE,non-Canadian,high,China-based observational study of complement proteins in OSA; not RCT
9438,Trial of SAGE-217 in Patients with Major Depressive Disorder.,EXCLUDE,non-Canadian,high,US-based SAGE-217 (zuranolone) phase 2 RCT for MDD
9439,Attentional Bias Modification Training for Patients with Generalised Anxiety Disorder: a Randomised Controlled Study.,EXCLUDE,non-Canadian,high,Hong Kong-based ABMT RCT for GAD; non-pharma
9440,"Normobaric oxygen treatment for mild-to-moderate depression: a randomized, double-blind, proof-of-concept trial.",EXCLUDE,non-Canadian,high,Israel-based oxygen treatment RCT for depression; non-pharma
9441,Circadian Preference as a Moderator of Depression Outcome Following Cognitive Behavioral Therapy for Insomnia Plus Antidepressant Medications.,EXCLUDE,secondary_analysis,high,US-based secondary moderator analysis of TRIAD study
9442,Impact of the KCNQ2/3 Channel Opener Ezogabine on Reward Circuit Activity and Clinical Symptoms in Depression.,EXCLUDE,non-Canadian,high,US-based ezogabine RCT for depression with anhedonia
9443,Add-On Memantine Treatment for Bipolar II Disorder Comorbid with Alcohol Dependence: A 12-Week Follow-Up Study.,EXCLUDE,non-Canadian,high,Taiwan-based single-arm memantine trial for BD-II+AUD; no control group
9444,Efficacy of low-dose ketamine infusion in anxious vs nonanxious depression: revisiting the Adjunctive Ketamine Study of Taiwanese Patients with Treatment-Resistant Depression.,EXCLUDE,non-Canadian,high,Taiwan-based ketamine RCT secondary analysis for TRD
9445,Adjuvant thiamine improved standard treatment in patients with major depressive disorder.,EXCLUDE,non-Canadian,high,Iran-based thiamine + SSRI RCT for MDD
9446,The long-term effect of repetitive transcranial magnetic stimulation in the treatment of intractable insomnia.,EXCLUDE,non-Canadian,high,China-based rTMS RCT for intractable insomnia; non-pharma
9447,Impact of ACE2 genetic variant on antidepressant efficacy of SSRIs.,EXCLUDE,non-Canadian,high,Iran-based pharmacogenomic RCT of fluoxetine/sertraline for MDD
9448,Bipolar Disorder Mixed Episodes: A Pragmatic Trial of a Public Health Treatment Effectiveness.,EXCLUDE,non-Canadian,high,Brazil-based pragmatic trial of mood stabilizers for BD mixed episodes
9449,Substance of choice impact on treatment retention in a multicentre randomised controlled trial in Iran.,MAP,include_candidate,medium,Canadian co-PI (Krausz - Vancouver); Iran-based opioid agonist treatment RCT. OUD is DSM-5 MH; opium tincture/methadone are pharma. But conducted in Iran not Canadian site
9450,Lipi Guben decoction in treating diarrheal irritable bowel syndrome: A study protocol for a randomized controlled trial.,EXCLUDE,protocol_no_results,high,China-based herbal medicine protocol for IBS; no results; not MH
9451,"A Randomized, Placebo-Controlled Pilot Study of Quetiapine-XR Monotherapy or Adjunctive Therapy to Antidepressant in Acute Major Depressive Disorder with Current Generalized Anxiety Disorder.",EXCLUDE,non-Canadian,high,US/China-based quetiapine-XR pilot RCT for MDD+GAD
9452,"Development, Implementation, and Process Evaluation of Bukhali: An Intervention from Preconception to Early Childhood.",EXCLUDE,non-Canadian,high,South Africa-based complex life-course intervention; not MH pharma RCT
9453,A double-blind pilot dosing study of low field magnetic stimulation (LFMS) for treatment-resistant depression (TRD).,EXCLUDE,non-Canadian,high,US-based LFMS RCT for TRD; non-pharma (device)
