id,title,decision,category,notes
33218893,"Patterns and effects of social integration on housing stability, mental health and substance use outcomes among participants in a randomized controlled Housing First trial.",OUT_OF_SCOPE,non-pharmacotherapy intervention,
28177481,Chronic Pain Among Homeless Persons with Mental Illness.,OUT_OF_SCOPE,cross-sectional/non-RCT,Chronic pain among homeless; cross-sectional data from RCT
36716031,Assessment of Quality of Life Among Patients With Recurrent Clostridioides difficile Infection Treated with Investigational Oral Microbiome Therapeutic SER-109: Secondary Analysis of a Randomized Clinical Trial.,OUT_OF_SCOPE,secondary/post-hoc analysis,
36669352,Increased top-down control of emotions during symptom provocation working memory tasks following a RCT of alpha-down neurofeedback in PTSD.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
34193961,"Treatment of mixed depression with theta-burst stimulation (TBS): results from a double-blind, randomized, sham-controlled clinical trial.",UNCERTAIN,TBS for mixed depression; Canadian unclear,Theta-burst stimulation; need Canadian site verification
33407948,The feasibility of emotion-focused therapy for binge-eating disorder: a pilot randomised wait-list control trial.,OUT_OF_SCOPE,non-pharmacotherapy,
35957634,A brief transdiagnostic psychological intervention for Afghan asylum seekers and refugees in Austria: a randomized controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy,
35466705,Effectiveness of Cognitive Orientation to Occupational Performance intervention in improving motor skills of children with developmental coordination disorder: A randomized waitlist-control trial.,OUT_OF_SCOPE,non-pharmacotherapy,
35193729,"The efficacy of cariprazine on cognition: a post hoc analysis from phase II/III clinical trials in bipolar mania, bipolar depression, and schizophrenia.",OUT_OF_SCOPE,secondary/post-hoc analysis,
35064741,Online Isha Upa Yoga for student mental health and well-being during COVID-19: A randomized control trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
36035074,Psychometric Properties of the Montreal Cognitive Assessment (MoCA) to Detect Major Neurocognitive Disorder Among Older People in Ethiopia: A Validation Study.,OUT_OF_SCOPE,no MH focus,
31763491,Rationale and design of an international randomized placebo-controlled trial of a 36-ingredient micronutrient supplement for children with ADHD and irritable mood: The Micronutrients for ADHD in Youth (MADDY) study.,OUT_OF_SCOPE,protocol without results,Pimavanserin trial protocol
34459400,Cognitive Effects of the BET Protein Inhibitor Apabetalone: A Prespecified Montreal Cognitive Assessment Analysis Nested in the BETonMACE Randomized Controlled Trial.,OUT_OF_SCOPE,no MH focus,
32724661,Combining cognitive stimulation therapy and fall prevention exercise (CogEx) in older adults with mild to moderate dementia: a feasibility randomised controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
33275467,"Effects of Exercise on Resilience, Insight and Functionality in Patients with Chronic Schizophrenia in a Psychiatric Nursing Home Setting: A Randomized Controlled Trial.",OUT_OF_SCOPE,non-pharmacotherapy intervention,
33179073,A Randomized Controlled Trial to Compare Analgesia and Functional Improvement After Continuous Neuroablative and Pulsed Neuromodulative Radiofrequency Treatment of the Genicular Nerves in Patients with Knee Osteoarthritis up to One Year After the Intervention.,OUT_OF_SCOPE,non-MH,Neuroaxial analgesia for hip arthroplasty
35961757,Sustained Effects of Different Exercise Modalities on Physical and Mental Health in Patients With Coronary Artery Disease: A Randomized Clinical Trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
29207980,Pilot randomised controlled trial of culturally adapted cognitive behavior therapy for psychosis (CaCBTp) in Pakistan.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
33561528,Patient reported outcome measures in clinical trials should be initially analyzed as continuous outcomes for statistical significance and responder analyses should be reserved as secondary analyses.,OUT_OF_SCOPE,non-Canadian,
34848737,Acupuncture versus cognitive behavioral therapy for pain among cancer survivors with insomnia: an exploratory analysis of a randomized clinical trial.,OUT_OF_SCOPE,secondary/post-hoc analysis,
36763954,A randomized comparison of group mindfulness and group cognitive behavioral therapy vs control for couples after prostate cancer with sexual dysfunction.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
26923796,A patient decision aid for antidepressant use in pregnancy: study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol/decision aid,Decision aid for antidepressant in pregnancy; protocol
35212621,A peer-delivered intervention to reduce harm and improve the well-being of homeless people with problem substance use: the SHARPS feasibility mixed-methods study.,OUT_OF_SCOPE,non-pharmacotherapy,
29846283,"Menopausal hormone therapy and mild cognitive impairment: a randomized, placebo-controlled trial.",OUT_OF_SCOPE,no MH focus,
29986900,Auricular acupuncture for treatment of preoperative anxiety in patients scheduled for ambulatory gynaecological surgery: a prospective controlled investigation with a non-randomised arm.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
27305830,Visual working memory deterioration preceding relapse in psychosis.,OUT_OF_SCOPE,secondary analysis,Working memory preceding relapse
27754700,Effect of Aptensio XR (Methylphenidate HCl Extended-Release) Capsules on Sleep in Children with Attention-Deficit/Hyperactivity Disorder.,UNCERTAIN,methylphenidate sleep effects in ADHD; Canadian unclear,Aptensio XR sleep effects; need to verify Canadian
34987115,Mindfulness-Based Cognitive Therapy for Late-Life Depression: a Randomised Controlled Trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
30318868,Youth-focused group mindfulness-based intervention in individuals with early psychosis: A randomized pilot feasibility study.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
31343802,Beyond evidence-based treatment of bipolar disorder: Rational pragmatic approaches to management.,OUT_OF_SCOPE,non-Canadian,
35120539,"Assessing the feasibility, acceptability and accessibility of a peer-delivered intervention to reduce harm and improve the well-being of people who experience homelessness with problem substance use: the SHARPS study.",OUT_OF_SCOPE,non-pharmacotherapy,
33386633,Participation predictors for leisure-time physical activity intervention in children with cerebral palsy.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
35175543,Neuromodulation Treatments for Mild Traumatic Brain Injury and Post-concussive Symptoms.,OUT_OF_SCOPE,non-Canadian,
26634616,Letting go of yesterday: Effect of distraction on post-event processing and anticipatory anxiety in a socially anxious sample.,OUT_OF_SCOPE,non-pharmacotherapy,
31832341,A comparison of compensatory and restorative cognitive interventions in early psychosis.,OUT_OF_SCOPE,non-pharmacotherapy,
30538163,Positive airway pressure for sleep-disordered breathing in acute quadriplegia: a randomised controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy,
32236529,Development and Validation of a Prognostic Survival Model With Patient-Reported Outcomes for Patients With Cancer.,OUT_OF_SCOPE,no MH focus,
35496373,Vascular cognitive impairment and dementia: An early career researcher perspective.,OUT_OF_SCOPE,non-original research,
31681724,The Elusive Search for Success: Defining and Measuring Implementation Outcomes in a Real-World Hospital Trial.,OUT_OF_SCOPE,non-pharmacotherapy,
28317392,Pharmacotherapy of major depression in late life: what is the role of new agents?,OUT_OF_SCOPE,non-Canadian,
31139075,NMDA Receptor Antagonist Effects on Speech-Related Mismatch Negativity and Its Underlying Oscillatory and Source Activity in Healthy Humans.,OUT_OF_SCOPE,non-RCT,
32450810,Primary outcome reporting in adolescent depression clinical trials needs standardization.,OUT_OF_SCOPE,non-pharmacotherapy,
28805455,The effect of a peer support intervention on early recovery outcomes in men recovering from coronary bypass surgery: A randomized controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
36410210,Patient-reported outcomes from the randomized phase 3 CROWN study of first-line lorlatinib versus crizotinib in advanced ALK-positive non-small cell lung cancer.,OUT_OF_SCOPE,non-pharmacotherapy,
29422091,Effects of a partially supervised conditioning programme in cystic fibrosis: an international multi-centre randomised controlled trial (ACTIVATE-CF): study protocol.,OUT_OF_SCOPE,protocol without results,
29316012,Quality of life with ablation or medical therapy for ventricular arrhythmias: A substudy of VANISH.,OUT_OF_SCOPE,non-pharmacotherapy,
27582448,Canadian Studies on the Effectiveness of Community Treatment Orders.,OUT_OF_SCOPE,no MH focus,
30681436,Prevalence of Mild Cognitive Impairment Among Older People in Kazakhstan and Potential Risk Factors: A Cross-sectional Study.,OUT_OF_SCOPE,observational/non-RCT,
29904802,An Update on Repetitive Transcranial Magnetic Stimulation for the Treatment of Co-morbid Pain and Depressive Symptoms.,OUT_OF_SCOPE,non-pharmacotherapy,
35624407,"Safety of Ixekizumab in Adult Patients with Moderate-to-Severe Psoriasis: Data from 17 Clinical Trials with Over 18,000 Patient-Years of Exposure.",OUT_OF_SCOPE,non-pharmacotherapy,
27054908,Assessment of anodal and cathodal transcranial direct current stimulation (tDCS) on MMN-indexed auditory sensory processing.,OUT_OF_SCOPE,no MH focus,
31516463,"Patterns of tobacco use, quit attempts, readiness to quit and self-efficacy among smokers with anxiety or depression: Findings among six countries of the EUREST-PLUS ITC Europe Surveys.",OUT_OF_SCOPE,observational/non-RCT,
32184100,Dissociable effects of tDCS polarity on latent decision processes are associated with individual differences in neurochemical concentrations and cortical morphology.,OUT_OF_SCOPE,non-RCT,
33201085,Assessing the Impact of EQ-5D Country-specific Value Sets on Cost-utility Outcomes.,OUT_OF_SCOPE,non-pharmacotherapy,
31999052,Treatment of Porphyromonas gulae infection and downstream pathology in the aged dog by lysine-gingipain inhibitor COR388.,OUT_OF_SCOPE,no MH focus,
31156199,"Yoga improves occupational performance, depression, and daily activities for people with chronic pain.",OUT_OF_SCOPE,non-pharmacotherapy intervention,
28991599,Examination of a Nurse-led Community-based Education and Coaching Intervention for Coronary Heart Disease High-risk Individuals in China.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
28484915,Impact of marital status and comorbid disorders on health-related quality of life after cardiac surgery.,OUT_OF_SCOPE,non-pharmacotherapy,
28341540,Clinical meaningfulness of Alzheimer's Disease Assessment Scale-Cognitive subscale change in relation to goal attainment in patients on cholinesterase inhibitors.,OUT_OF_SCOPE,secondary analysis,ADAS-Cog subscale analysis
27138964,Minimal clinically important differences in the EORTC QLQ-BM22 and EORTC QLQ-C15-PAL modules in patients with bone metastases undergoing palliative radiotherapy.,OUT_OF_SCOPE,non-pharmacotherapy,
29416520,The Experience of Couples in the Process of Treatment of Pathological Gambling: Couple vs. Individual Therapy.,OUT_OF_SCOPE,non-pharmacotherapy,
27570894,Temporal relationships between sleep and physical activity among breast cancer patients with insomnia,OUT_OF_SCOPE,non-pharmacotherapy intervention,
27137221,Pharmacological management of agitation and aggression in Alzheimer’s disease: A review of current and novel treatments,OUT_OF_SCOPE,review/meta-analysis,
rank_2334,Effectiveness of a group-based academic tutoring program for children in foster care: A randomized controlled trial,OUT_OF_SCOPE,non-pharmacotherapy,
rank_2335,"A Comparison of Single-Session Positive Reappraisal, Cognitive Restructuring and Supportive Counselling for Older Adults with Type 2 Diabetes",OUT_OF_SCOPE,non-pharmacotherapy intervention,
27874011,Inhibition of glycine transporter-1 in the dorsal vagal complex improves metabolic homeostasis in diabetes and obesity,OUT_OF_SCOPE,non-pharmacotherapy,
28295799,Your algorithm might think the hippocampus grows in Alzheimer's disease: Caveats of longitudinal automated hippocampal volumetry,OUT_OF_SCOPE,no MH focus,
28003127,Consolidation and reconsolidation are impaired by oral propranolol administered before but not after memory (re)activation in humans,OUT_OF_SCOPE,no MH focus,
rank_2339,An international survey of management of pain and sedation after paediatric cardiac surgery,OUT_OF_SCOPE,observational/non-RCT,
27335156,From Clozapine to Cognitive Remediation: A Review of Biological and Psychosocial Treatments for Violence in Schizophrenia,OUT_OF_SCOPE,review/meta-analysis,
28169575,A clinician referral and 12-week exercise training program for men with prostate cancer: Outcomes to 12 months of the engage cluster randomized controlled trial,OUT_OF_SCOPE,non-pharmacotherapy intervention,
30475014,Randomized Trial of Working Memory Training as an Adjunct to Inpatient Substance Use Disorder Treatment,OUT_OF_SCOPE,non-Canadian,
29432027,The Validity and Clinical Utility of the Personality Inventory for DSM–5 Response Inconsistency Scale,OUT_OF_SCOPE,no MH focus,
29482212,Proximity to parental symptom onset and amyloid-β burden in sporadic Alzheimer disease,OUT_OF_SCOPE,no MH focus,
rank_2345,The Efficacy of EMDR Early Interventions,OUT_OF_SCOPE,non-pharmacotherapy,
rank_2346,Contextual intervention adapted for autism spectrum disorder: An RCT of a parenting program with parents of children diagnosed with autism spectrum disorder (ASD),OUT_OF_SCOPE,non-pharmacotherapy intervention,
rank_2347,A Single-Blinded Trial Using Resting-State Functional Magnetic Resonance Imaging of Brain Activity in Patients with Type 2 Diabetes and Painful Neuropathy,OUT_OF_SCOPE,non-pharmacotherapy,
31077314,A highly predictive signature of cognition and brain atrophy for progression to Alzheimer’s dementia,OUT_OF_SCOPE,no MH focus,
31248466,Keeping up with the clinical advances: Depression,OUT_OF_SCOPE,non-Canadian,
31645229,Feasibility and efficacy of a hospital-based violence intervention program on reducing repeat violent injury in youth: A randomized control trial,OUT_OF_SCOPE,non-pharma,Hospital violence intervention
33185602,Dyadic Group Exercises for Persons with Memory Deficits and Care Partners: Mixed-Method Findings from the Paired Preventing Loss of Independence through Exercise (PLIÉ) Randomized Trial,OUT_OF_SCOPE,non-pharmacotherapy intervention,
34000348,Effect of neuropsychiatric medications on mitochondrial function: For better or for worse,OUT_OF_SCOPE,non-Canadian,
33326878,"Trauma Informed Guilt Reduction (TrIGR) therapy for guilt, shame, and moral injury resulting from trauma: Rationale, design, and methodology of a two-site randomized controlled trial",OUT_OF_SCOPE,non-pharmacotherapy,
rank_2354,Talking back to mental health stigma: An exploration of YouTube comments on anti-stigma videos,OUT_OF_SCOPE,non-pharmacotherapy,
rank_2355,The feasibility and impact of online peer support on the well-being of higher education students,OUT_OF_SCOPE,non-pharmacotherapy intervention,
rank_2356,Pomegranate (Punica granatum L.) Attenuates Neuroinflammation Involved in Neurodegenerative Diseases,OUT_OF_SCOPE,no MH focus,
35577512,Combining biomarkers for prognostic modelling of Parkinson's disease,OUT_OF_SCOPE,no MH focus,
36073854,Alzheimer's Drug PBT2 Interacts with the Amyloid β 1-42 Peptide Differently than Other 8-Hydroxyquinoline Chelating Drugs,OUT_OF_SCOPE,no MH focus,
38217592,High-Fat Diets in Animal Models of Alzheimer's Disease: How Can Eating Too Much Fat Increase Alzheimer's Disease Risk?,OUT_OF_SCOPE,no MH focus,
40238104,Cognitive Behavior Therapy for Mental Disorders in Adults: A Unified Series of Meta-Analyses.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
40110636,"Myofascial Pain Syndrome: An Update on Clinical Characteristics, Etiopathogenesis, Diagnosis, and Treatment.",OUT_OF_SCOPE,no MH focus,
39383944,Identifying super-responders: A review of the road to asthma remission.,OUT_OF_SCOPE,review/meta-analysis,
38814681,Effectiveness of a Mental Health Chatbot for People With Chronic Diseases: Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharmacotherapy,
37850816,"Findings from the Tushirikiane mobile health (mHealth) HIV self-testing pragmatic trial with refugee adolescents and youth living in informal settlements in Kampala, Uganda.",OUT_OF_SCOPE,non-pharmacotherapy,
37847372,Roadmap for C9ORF72 in Frontotemporal Dementia and Amyotrophic Lateral Sclerosis: Report on the C9ORF72 FTD/ALS Summit.,OUT_OF_SCOPE,no MH focus,
37204788,Identifying Patients for Intensive Blood Pressure Treatment Based on Cognitive Benefit: A Secondary Analysis of the SPRINT Randomized Clinical Trial.,OUT_OF_SCOPE,secondary/post-hoc analysis,
36779257,Adjunctive lumateperone (ITI-007) in the treatment of bipolar depression: Results from a randomized placebo-controlled clinical trial.,OUT_OF_SCOPE,non-Canadian,
36256600,Randomized placebo-controlled crossover trial of memantine in children with epileptic encephalopathy.,OUT_OF_SCOPE,non-Canadian,
35809362,Baseline anxiety-sensitivity to estradiol fluctuations predicts anxiety symptom response to transdermal estradiol treatment in perimenopausal women - A randomized clinical trial.,OUT_OF_SCOPE,non-Canadian,
31171011,Improving care for elderly patients living with polypharmacy: protocol for a pragmatic cluster randomized trial in community-based primary care practices in Canada.,OUT_OF_SCOPE,protocol without results,
32942346,Broad Efficacy of Cariprazine on Depressive Symptoms in Bipolar Disorder and the Clinical Implications.,OUT_OF_SCOPE,non-Canadian,
37028258,"Effect of HD-tDCS on white matter integrity and associated cognitive function in chronic schizophrenia: A double-blind, sham-controlled randomized trial.",OUT_OF_SCOPE,non-Canadian,
32182190,Benefits of yoga in the treatment of eating disorders: Results of a randomized controlled trial.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
34261526,The safety and efficacy of fecal microbiota transplantation in a population with bipolar disorder during depressive episodes: study protocol for a pilot randomized controlled trial.,UNCERTAIN,FMT for bipolar disorder; Canadian unclear,Fecal microbiota transplant for BD
34846763,The potential role of stimulants in treating eating disorders.,OUT_OF_SCOPE,non-Canadian,
35815022,Building Emotional Awareness and Mental Health (BEAM): A Pilot Randomized Controlled Trial of an App-Based Program for Mothers of Toddlers.,OUT_OF_SCOPE,non-pharma (app-based),BEAM app intervention
36424267,A cross-cultural randomized pilot trial of western-based and five elements music therapy for psychological well-being.,OUT_OF_SCOPE,non-pharma (music therapy),Music therapy for anxiety
26305394,The Influence of Posttraumatic Stress Disorder on Treatment Outcomes of Patients With Borderline Personality Disorder.,OUT_OF_SCOPE,secondary analysis,PTSD influence on treatment outcomes
35749758,"Abuse Potential of Lemborexant, a Dual Orexin Receptor Antagonist, Compared With Zolpidem and Suvorexant in Recreational Sedative Users.",OUT_OF_SCOPE,abuse potential study,Lemborexant abuse potential
35263346,Outcomes of a controlled trial with visiting therapy dog teams on pain in adults in an emergency department.,OUT_OF_SCOPE,non-pharmacotherapy,
32714220,Effects of Trazodone on Sleep Quality and Cognitive Function in Arteriosclerotic Cerebral Small Vessel Disease Comorbid With Chronic Insomnia.,OUT_OF_SCOPE,non-Canadian,Trazodone for cerebral SVD; China
32511015,Accommodation of Anxiety in Youth with Autism Spectrum Disorder: Results from the TAASD Study.,OUT_OF_SCOPE,non-pharmacotherapy,
32533575,Is romantic partner betrayal a form of traumatic experience? A qualitative study.,OUT_OF_SCOPE,non-pharmacotherapy,
33287865,Mentalization for Offending Adult Males (MOAM): study protocol for a randomized controlled trial to evaluate mentalization-based treatment for antisocial personality disorder in male offenders on community probation.,OUT_OF_SCOPE,protocol without results,
32421603,Efficacy and cost-effectiveness of intensive short-term dynamic psychotherapy for treatment resistant depression: 18-Month follow-up of the Halifax depression trial.,OUT_OF_SCOPE,non-pharma (psychotherapy),Intensive short-term dynamic psychotherapy
32963103,Neural effects of oxytocin and mimicry in frontotemporal dementia: A randomized crossover study.,OUT_OF_SCOPE,non-MH pharma (oxytocin for FTD),Oxytocin for frontotemporal dementia
33721740,The Impact of a Harry Potter-Based Cognitive-Behavioral Therapy Skills Curriculum on Suicidality and Well-being in Middle Schoolers: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharma (CBT curriculum),Harry Potter CBT skills
31145174,Exploring the Effects of Vitamin D Supplementation on Cognitive Functions and Mental Health Status in Subjects Under Methadone Maintenance Treatment.,OUT_OF_SCOPE,non-Canadian,
34540935,Efficacy of a Single Dose of Pregabalin on Signs of Anxiety in Cats During Transportation-A Pilot Study.,OUT_OF_SCOPE,non-Canadian,
34894307,Effects of adjunctive brexpiprazole on calmness and life engagement in major depressive disorder: post hoc analysis of patient-reported outcomes from clinical trial exit interviews.,OUT_OF_SCOPE,secondary/post-hoc analysis,
32036587,"Evaluation of the Efficacy of BI 425809 Pharmacotherapy in Patients with Schizophrenia Receiving Computerized Cognitive Training: Methodology for a Double-blind, Randomized, Parallel-group Trial.",OUT_OF_SCOPE,non-Canadian,
26845273,"Switching from 2 antipsychotics to 1 antipsychotic in schizophrenia: a randomized, double-blind, placebo-controlled study.",OUT_OF_SCOPE,non-Canadian,
33006905,Artificial intelligence interventions focused on opioid use disorders: A review of the gray literature.,OUT_OF_SCOPE,review/meta-analysis,
35210458,Investigating repetitive transcranial magnetic stimulation on cannabis use and cognition in people with schizophrenia.,OUT_OF_SCOPE,non-Canadian,
35639493,Digital smartphone intervention to recognise and manage early warning signs in schizophrenia to prevent relapse: the EMPOWER feasibility cluster RCT.,OUT_OF_SCOPE,non-pharmacotherapy,
30153634,Serum and plasma brain-derived neurotrophic factor and response in a randomized controlled trial of riluzole for treatment resistant depression.,OUT_OF_SCOPE,secondary biomarker analysis,BDNF and riluzole response
33152443,"The Effects of Clinical Music Therapy on Resiliency in Adults Undergoing Infusion: A Randomized, Controlled Trial.",OUT_OF_SCOPE,non-pharmacotherapy intervention,
31785444,"The efficacy of the Strength, Hope and Resourcefulness Program for people with Parkinson's disease (SHARP-PWP): A mixed methods study.",OUT_OF_SCOPE,non-Canadian,
35236290,Prevalence of healthy aging among community dwelling adults age 70 and older from five European countries.,OUT_OF_SCOPE,observational/non-RCT,
32955451,Nonprofessional Peer Support to Improve Mental Health: Randomized Trial of a Scalable Web-Based Peer Counseling Course.,OUT_OF_SCOPE,non-pharmacotherapy intervention,
