id,title,decision,category,confidence,notes
41210143,"Effectiveness of magnetic seizure therapy versus electroconvulsive therapy for major depressive episode in China: protocol for a double-blind, randomized, non-inferiority trial.",OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of magnetic seizure therapy vs ECT for MDD in China. Protocol only, non-Canadian."
41204176,Unraveling the intertwined threads of insomnia and sarcopenia in cognitive and functional impairment in octogenarians.,OUT_OF_SCOPE,observational,high,Observational study of insomnia and sarcopenia in octogenarians. Not an RCT.
41203484,Cognitive Outcomes After Hip Fracture Surgery: The Association of Postoperative Delirium on Previously Cognitively Normal Older Adults.,OUT_OF_SCOPE,secondary analysis,high,Secondary analysis of STRIDE RCT examining cognitive impact of postoperative delirium after hip fracture. Not original RCT.
41202991,A Virtual Mind-Body Exercise Program During Breast Radiation: Results From a Randomized Controlled Basket Trial.,OUT_OF_SCOPE,non-pharma only,high,"RCT of virtual mind-body exercise during breast radiation. Non-pharma, non-MH primary."
41202873,LSD microdosing in major depressive disorder: results from an open-label trial.,OUT_OF_SCOPE,non-Canadian,high,"Open-label trial of LSD microdosing for MDD. New Zealand study (ANZCTR registry). Not an RCT (open-label, no control)."
41201764,Εffects of MTR and AS3MT variants on antipsychotic response: prospective evidence from a naturalistic study in Greece.,OUT_OF_SCOPE,non-Canadian,high,Naturalistic study of antipsychotic response and genetic variants in Greece. Not Canadian.
41199896,"Efficacy and Safety of Electroacupuncture for Postherpetic Neuralgia and Biomarker Evaluation: A Study Protocol for a Multicenter, Randomized Trial.",OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of electroacupuncture for postherpetic neuralgia. Non-MH, protocol only."
41198868,Testing two digital stress-management interventions in a randomized controlled trial of breast cancer patients.,OUT_OF_SCOPE,non-Canadian,high,"Norwegian RCT of digital stress-management interventions for breast cancer. Non-pharma, non-Canadian."
41198718,"Anxiety, repetitive and restricted behaviors and interests, and social communication in autistic adults: an exploratory analysis of a phase 3, randomized clinical trial.",OUT_OF_SCOPE,non-Canadian,high,"Post-hoc analysis of phase 3 trial on anxiety in autistic adults. Secondary analysis, not Canadian."
41196453,Two-year follow-up assessment of a randomized controlled trial evaluating the durability of Tai Chi on cognitive function in older adults with type 2 diabetes and mild cognitive impairment.,OUT_OF_SCOPE,non-pharma only,high,"RCT follow-up of Tai Chi for cognitive function in older adults with T2D-MCI. Non-pharma, non-Canadian (China)."
41195648,The Relationship of Childhood Traumas and Alexithymia With Theory of Mind in Borderline Personality Disorder.,OUT_OF_SCOPE,non-RCT,high,Cross-sectional study of childhood trauma and alexithymia in BPD. Not an RCT in the interventional sense.
41193191,Comparative effectiveness of opioid versus opioid-free analgesia after outpatient breast surgery: PAIN-Alt trial protocol.,OUT_OF_SCOPE,protocol without results,high,"Canadian protocol for RCT of opioid vs opioid-free analgesia after breast surgery. Non-MH primary, protocol only."
41193023,Potential Impact of Using Canadian Syncope Risk Score on Emergency Department Hospitalizations for Syncope.,OUT_OF_SCOPE,non-MH,high,"Retrospective study of Canadian Syncope Risk Score in ED. Observational, non-MH."
41191045,Divergent effects of ketamine and psilocybin on EEG power spectral density in a mismatch negativity paradigm.,OUT_OF_SCOPE,non-RCT,high,Re-analysis of EEG dataset from healthy volunteers given ketamine/psilocybin. Secondary analysis of prior data. Not Canadian origin study.
41191019,Mathematical processing of the questionnaire of subjective perception of anxiety as a tool for selecting treatment.,OUT_OF_SCOPE,non-RCT,high,Study on mathematical processing of anxiety questionnaire. Not an interventional RCT.
41190903,Presimulation Instruction of Technical Skills to Enhance Simulation-Based Education of Non-Technical Skills: A Convergent Mixed Method Study.,OUT_OF_SCOPE,non-MH,high,Mixed methods study of presimulation instruction for non-technical skills in simulation-based education. Not MH.
41190888,Targeting Intolerance of Uncertainty During Pregnancy: A Randomized Controlled Trial to Prevent Postpartum Anxiety Disorders.,OUT_OF_SCOPE,non-pharma only,high,"Canadian RCT of CBT-IU during pregnancy to prevent postpartum anxiety. Psychotherapy intervention, not pharmacological."
41188123,"Corrigendum to ""Does insecure attachment affect treatment outcome in young persons with post-concussion symptoms? A secondary analysis of the GAIN trial"". J Psychosom Res. 2023 Jan;164:111100.",OUT_OF_SCOPE,non-Canadian,high,Corrigendum for secondary analysis of GAIN trial on attachment and concussion treatment. Danish study. Not Canadian.
41185705,Effects of Continuous Perioperative Esketamine Infusion on Postoperative Depression in Breast Cancer Patients: A Randomized Controlled Double-Blind Trial.,OUT_OF_SCOPE,non-Canadian,high,"RCT of perioperative esketamine for postoperative depression in breast cancer. Chinese study, non-Canadian."
41184571,Regional brain morphology and current antidepressant use: findings from 32 international cohorts from the ENIGMA major depressive disorder working group.,OUT_OF_SCOPE,non-RCT,high,"Mega-analysis from ENIGMA-MDD on antidepressant use and brain morphology. Not an RCT, observational neuroimaging."
41183728,Trajectories of response to bilateral rTMS in late-life depression.,OUT_OF_SCOPE,non-RCT,high,"Secondary analysis of rTMS trial for late-life depression. Non-pharma, secondary analysis."
41183018,Evaluation of the novel HEalthy Lifestyle Project (HELP) youth mental health e-intervention for lifestyle behaviour change and mental healthcare system impact: A randomized controlled trial protocol.,OUT_OF_SCOPE,protocol without results,high,"Canadian protocol for RCT of HELP youth MH e-intervention. Non-pharma lifestyle intervention, protocol only."
41180413,Dual-target tDCS and dual-task training modulate neuroinflammation and neuroplasticity: transcriptomic and behavioral evidence in stroke rehabilitation.,OUT_OF_SCOPE,non-Canadian,high,"RCT of tDCS + dual-task training in stroke rehabilitation. Chinese study, non-pharma."
41179820,Toward precision psychiatry: theoretical implications of bimodal response patterns to vasopressin V1b receptor inhibition in depression.,OUT_OF_SCOPE,non-RCT,high,Theoretical analysis of bimodal response patterns to vasopressin V1b receptor inhibition in depression. Not an RCT.
41179812,Efficacy and safety of Shugan Jieyu Capsule in the treatment of depressive state after acute coronary syndrome: study protocol for a multicenter randomized controlled trial.,OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of Shugan Jieyu Capsule for depression after ACS. Chinese study, protocol only."
41177539,Evaluating the Impact of the How-to Parenting Program on Child Mental Health: A Randomized Controlled Trial in Grade Schools.,OUT_OF_SCOPE,non-pharma only,high,Canadian RCT of How-to Parenting Program on child MH. Non-pharmacological intervention (parenting program).
41177271,Psilocybin use in bipolar disorder: A comprehensive review.,OUT_OF_SCOPE,review,high,Comprehensive review of psilocybin use in bipolar disorder. Not an RCT.
41171999,Deep Brain Stimulation to the Subgenual Cingulate Gyrus for Treatment-Resistant Depression: A Randomized Controlled Trial and 2-Year Long-Term Follow-Up: Stimulation cérébrale profonde du gyrus cingulaire subgénual pour traiter la dépression résistante au traitement : Essai contrôlé à répartition aléatoire et suivi à long terme sur deux ans.,OUT_OF_SCOPE,non-pharma only,high,"Canadian RCT of deep brain stimulation for TRD. Device/neuromodulation intervention, not pharmacological."
41171882,"Quantitative Electroencephalographic Biomarkers for Repetitive Transcranial Magnetic Stimulation Treatment Response Prediction in Mild Cognitive Impairment: A Pilot Study Protocol for Multi-Center, Assessor-Blinded, Open-Label Clinical Trial.",OUT_OF_SCOPE,protocol without results,high,"Protocol for pilot trial of rTMS for MCI. Non-pharma, protocol only."
41170333,Pilot randomized trial of high- and low-frequency repetitive transcranial magnetic stimulation in post-stroke depression with EEG monitoring.,OUT_OF_SCOPE,non-Canadian,high,"Pilot RCT of rTMS for post-stroke depression. Non-pharma, non-Canadian."
41169487,"Social cognition and interactive training for first-episode, drug-naïve MDD patients.",OUT_OF_SCOPE,non-Canadian,high,"RCT of social cognition training vs CBT in MDD. Chinese study, non-pharma."
41161769,The Emotion and Symptom-Focused Engagement (EASE) Psychotherapeutic Intervention for Parents of Children With Acute Leukemia: A Feasibility Trial.,OUT_OF_SCOPE,non-pharma only,high,Canadian feasibility trial of EASE psychotherapeutic intervention for parents of children with leukemia. Non-pharma.
41158654,"Taxifolin for prevention of COGnitive impairment (T-COG trial): a study protocol for a randomized, double-blind, placebo-controlled trial.",OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of taxifolin for cognitive impairment prevention. Japanese study, protocol only."
41157892,"The effect of date seed powder supplementation on anxiety- and depression-like behaviours, sleep quality and tryptophan-kynurenine metabolism in patients with type 2 diabetes: targeting gut-brain axis.",OUT_OF_SCOPE,non-Canadian,high,RCT of date seed powder for anxiety/depression in type 2 diabetes. Non-Canadian (Iran).
41154271,Trends in Neuropsychiatric Terminology Use Within Registered Clinical Trials for Multiple Sclerosis: A Retrospective Descriptive Analysis.,OUT_OF_SCOPE,observational,high,Retrospective descriptive analysis of neuropsychiatric terminology in MS clinical trials. Observational.
41149800,"Antidepressant and Related Neurobiological and Neurophysiological Effects of Add-On Transcranial Direct Current Stimulation in Major Depressive Disorder with Residual Symptoms: A Randomized, Double-Blind Clinical Trial Protocol.",OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of add-on tDCS in MDD with residual symptoms. Non-pharma (tDCS), protocol only."
41148555,Response to Tofacitinib in Patients with Psoriatic Arthritis and Probable Anxiety/Depressive Disorder: A Post Hoc Analysis of Phase 3 Trials.,OUT_OF_SCOPE,non-Canadian,high,Post hoc analysis of tofacitinib phase 3 trials in PsA stratified by anxiety/depression. Secondary analysis. Non-Canadian (pharma trials).
41148143,"Ketamine, Psychedelics, and Psychotherapy: Reframing, Redefining, Renaming Treatment Models.",OUT_OF_SCOPE,review,high,"Review/commentary on ketamine, psychedelics, and psychotherapy treatment models. Not an RCT."
41146396,"The Effect of Brief Group Psychoeducation on Cognitive Distortions, Automatic Thoughts and Functioning in Major Depressive Disorder: A Randomized Controlled Trial.",OUT_OF_SCOPE,non-Canadian,high,"RCT of group psychoeducation for MDD. Turkey study, non-pharma."
41145719,"The effect of music and affirmation listening on symptom management, psychological resilience, and anxiety levels in women with breast cancer.",OUT_OF_SCOPE,non-Canadian,high,"RCT of music and affirmation listening for breast cancer symptoms/anxiety. Turkey, non-pharma."
41145308,Effectiveness of Functional Mobile Games to Enhance Attention in Individuals with Mild Cognitive Impairment: A Study Using The Montreal Cognitive Assessment.,OUT_OF_SCOPE,non-Canadian,high,"RCT of functional mobile games for MCI. Chinese study, non-pharma."
41141981,Investigating the Microbiota-Gut-Brain Axis Mechanisms of Transcutaneous Auricular Vagus Nerve Stimulation in Patients with Obesity: A Study Protocol for a Randomized Controlled Trial.,OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of taVNS for obesity. Non-MH primary, protocol only."
41135204,"Advancing depression treatment: a multi-center randomized controlled trial of dynamic interpersonal therapy versus CBT and pharmacotherapy on symptoms, sleep, and cognition.",OUT_OF_SCOPE,non-Canadian,high,Multi-center RCT of dynamic interpersonal therapy vs CBT/pharmacotherapy for MDD. Non-Canadian (multi-center but not identified as Canadian).
41128676,The Effect of N-Acetylcysteine (NAC) on Neurometabolites and Cognitive Function in Adults With Alcohol Use Disorder: A Preliminary Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,high,"Preliminary RCT of NAC for neurometabolites in alcohol use disorder. Australian authors (Haber, Morley - Sydney). Not Canadian."
41124311,NeuroEPO plus (NeuralCIM®) in Alzheimer's disease: Post-trial observational follow-up study.,OUT_OF_SCOPE,non-Canadian,high,"Post-trial observational follow-up of NeuroEPO plus for Alzheimer's. Cuban study, observational."
41122359,Urinary Histamine Not Associated with Severity of Symptoms of ADHD and Emotional Dysregulation: A Cross-sectional Secondary Data Analysis from the Micronutrients for ADHD in Youth (MADDY) Study.,OUT_OF_SCOPE,secondary analysis,high,Cross-sectional secondary analysis from MADDY study on urinary histamine and ADHD. Secondary analysis.
41122288,A tripartite biopsychosocial intervention program enhances mental health and quality of life in elderly patients with depression secondary to geriatric diseases.,OUT_OF_SCOPE,non-Canadian,high,"Cluster RCT of tripartite biopsychosocial intervention for elderly depression. Chinese study, non-pharma."
41120901,Comparison of the sustainability of the impact of team-based versus individual clinician-focused training of primary care professionals in serious illness conversations on caregiver burden of care: a secondary analysis of a cluster randomized trial.,OUT_OF_SCOPE,non-pharma only,high,"Canadian cluster RCT comparing team-based vs individual training in serious illness conversations. Non-pharma, non-MH primary."
41120157,Active versus sham transcranial pulsed electromagnetic field headband treatment for major depression: protocol for a double-blinded randomised trial.,OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of T-PEMF headband for depression. Danish study, protocol only."
41118699,"""Trying to get down here when the dealer's closer"": Place and participation in clinical trials for substance use disorders.",OUT_OF_SCOPE,non-pharma only,high,"Canadian qualitative study nested in pragmatic trial of OUD treatment. Qualitative, not an RCT itself."
41116975,"Multimodal Brain Monitoring-Guided Anesthesia Management Improves Functional Connectivity, Enhances Recovery and Attenuates Postoperative Pain in Elderly Surgical Patients.",OUT_OF_SCOPE,non-Canadian,high,"RCT of multimodal brain monitoring-guided anesthesia in elderly. Chinese study, non-MH primary."
41115776,Codesigning a Neurocognitive Assessment Protocol for Hyperphagia: Perspectives From Stakeholders in Prader-Willi Syndrome.,OUT_OF_SCOPE,non-RCT,high,Codesign study for neurocognitive assessment protocol for hyperphagia in Prader-Willi. Not an RCT.
41112599,"Safety and efficacy of different initial doses of lurasidone in the schizophrenia treatment: A multi-center, randomized, open-label study.",OUT_OF_SCOPE,non-Canadian,high,Multi-center RCT of lurasidone initial doses for schizophrenia. Chinese study.
41110551,Craving Induction and Treatment Response in Transcranial Magnetic Stimulation for Tobacco Use Disorder.,OUT_OF_SCOPE,non-pharma only,high,"Canadian authors (George, Le Foll, Blumberger - Toronto). Analysis of craving induction in TMS trial for tobacco use disorder. Non-pharma (TMS), secondary analysis of pivotal trial."
41109203,Set and setting in psilocybin-assisted therapy: A qualitative study of patients with cancer and depression.,OUT_OF_SCOPE,non-pharma only,high,"Qualitative study of set and setting in psilocybin-assisted therapy. Qualitative, not an RCT."
41108303,Effects of Transcutaneous Auricular Vagus Nerve Stimulation in Individuals with Primary Dysmenorrhea: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,high,"RCT of taVNS for primary dysmenorrhea. Non-MH, non-Canadian."
41108215,Effectiveness of Text Messages and Text Messages Plus Peer Support on Psychiatric Readmission and Length of Stay: Outcomes From a Quantitative Stepped-Wedge Cluster Randomized Trial.,OUT_OF_SCOPE,non-pharma only,high,Canadian stepped-wedge cluster RCT of text messages +/- peer support on psychiatric readmission. Non-pharma intervention (text messaging). Canadian (Edmonton).
41106643,Neuronavigated rTMS combined with SSRIs for adolescent depression: Efficacy and neural mechanisms.,OUT_OF_SCOPE,non-Canadian,high,"Study of neuronavigated rTMS + SSRIs for adolescent depression. Chinese study, non-pharma primary (rTMS)."
41105940,"Effectiveness of the Essential Coaching Postpartum Digital Health Solution on Parenting Self-Efficacy, Mental Health, Well-Being, and Parenting Outcomes: Protocol for a Randomized Controlled Trial.",OUT_OF_SCOPE,protocol without results,high,"Canadian protocol for RCT of Essential Coaching digital health postpartum. Non-pharma, protocol only."
41103740,High-intensity transcranial alternating current stimulation combined with pharmacotherapy for adolescent major depressive disorder: a prospective case report study.,OUT_OF_SCOPE,non-Canadian,high,"Case report study of tACS + pharmacotherapy for adolescent MDD. Chinese study, case reports."
41101756,Effect of Acupuncture at HT-7 (Shenmen) and GV-20 (Baihui) on Anxiety and Cardiovascular Functions in Generalized Anxiety Disorder: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,high,"RCT of acupuncture for generalized anxiety disorder. Indian study, non-pharma."
41101279,Randomized controlled trial of neurofeedback mindfulness meditation as a practice for migraine management.,OUT_OF_SCOPE,non-pharma only,high,RCT of neurofeedback mindfulness meditation for migraine. Non-pharma.
41099105,"Interpersonal Violence, Culture, and Stigma in Ghana.",OUT_OF_SCOPE,non-RCT,high,"Discussion of interpersonal violence, culture, stigma in Ghana. Not an RCT."
41098595,"Brain network predictors of changes in symptoms and serum BDNF following antidepressant treatment with escitalopram and Yueju Pill in major depressive disorder: a randomised, double-blind, placebo-controlled pilot study.",OUT_OF_SCOPE,non-Canadian,high,RCT of escitalopram and Yueju Pill for MDD with brain network predictors. Chinese study.
41098382,Application of mindfulness-based stress reduction plan in post-stroke patients with mild depression.,OUT_OF_SCOPE,non-Canadian,high,"Application of mindfulness-based stress reduction in post-stroke depression. Chinese study, non-pharma."
41097163,The Impact of Weizmannia coagulans BC99 on Anxiety and Depression: An 8-Week Clinical Pilot Study Through the Gut Microbiota-Brain Axis.,OUT_OF_SCOPE,non-Canadian,high,Pilot study of probiotic (Weizmannia coagulans) for anxiety/depression. Chinese study.
41094655,Efficacy and safety of Bifidobacterium combined with high-frequency repetitive transcranial magnetic stimulation in the treatment of depression in adolescents: a preliminary randomised controlled trial.,OUT_OF_SCOPE,non-Canadian,high,RCT of Bifidobacterium + rTMS for adolescent depression. Chinese study.
41094443,A protocol for a randomized controlled comparative effectiveness trial of two brief interventions focused on social and cultural connectedness to reduce risk for suicide and substance misuse in young Alaska Native people.,OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of two brief interventions for suicide/substance misuse in Alaska Native youth. Non-pharma, protocol only."
41092866,Effects of cognitive-behavioral therapy for insomnia during sedative-hypnotics withdrawal on sleep and cognition in older adults.,OUT_OF_SCOPE,non-pharma only,high,Canadian RCT of CBTi during sedative-hypnotic withdrawal in older adults with insomnia. Non-pharma intervention (CBTi).
41092524,The effects of nature walk therapy on post-traumatic growth in breast cancer survivors: A comparative study.,OUT_OF_SCOPE,non-Canadian,high,"Quasi-experimental study of nature walk therapy for breast cancer survivors. Pakistani study, non-pharma."
41086700,Nocturnal light exposure aggravates schizophrenia via gut microbiota mediated lipid metabolism: Human and animal multi-omics evidence.,OUT_OF_SCOPE,non-Canadian,high,"Study of nocturnal light exposure and schizophrenia via gut microbiota. Chinese study, non-pharma."
41085986,Rapid vs Standard Induction to Injectable Extended-Release Buprenorphine: A Randomized Clinical Trial.,UNCERTAIN,potential MAP,medium,Multicenter RCT (US+Canada) of rapid vs standard buprenorphine induction for opioid use disorder. Le Foll (Toronto) is co-author. Pharmacological intervention for DSM-5 diagnosed disorder. Canadian site confirmed. Meets most criteria but OUD is substance use disorder - check if within scope of MH pharmacotherapy.
41084072,Sensitivity to change of the COVID-19 anxiety syndrome scale among Canadian dentists.,OUT_OF_SCOPE,observational,high,"Canadian longitudinal validation study of COVID-19 anxiety scale in dentists. Observational, not an RCT."
41082473,"Smart Nursing-Based Tripartite Dual-Track Interactive Nursing in Elderly Patients with Coronary Heart Disease Complicated by the ""Three Highs"".",OUT_OF_SCOPE,non-Canadian,high,"RCT of smart nursing for elderly CHD patients. Chinese study, non-MH primary."
41080972,Effectiveness of a guided internet-based intervention in reducing procrastination among university students - a randomized controlled trial.,OUT_OF_SCOPE,non-Canadian,high,"RCT of internet-based intervention for procrastination in students. Non-pharma, non-Canadian."
41080856,Efficacy of internet-based peer education for postpartum depression: study protocol of a randomized controlled trial.,OUT_OF_SCOPE,protocol without results,high,"Protocol for RCT of internet-based peer education for postpartum depression. Chinese, protocol only."
41079235,A Study to Evaluate Role of Integrative Yoga-based Interventions on Cognitive and Autonomic Functions among Major Depressive Disorder.,OUT_OF_SCOPE,non-Canadian,high,"Study of yoga interventions for MDD. Indian study, non-pharma."
41074408,Clinical Efficacy and Therapeutic Mechanism of Acupuncture in the Treatment of Adolescent Depression.,OUT_OF_SCOPE,non-Canadian,high,"Clinical trial of acupuncture for adolescent depression. Chinese study, non-pharma."
41074116,Social prescriptions for advancing resilience in kids (SPARK): study protocol for a randomized controlled trial.,OUT_OF_SCOPE,protocol without results,high,"Canadian protocol for SPARK RCT of social prescribing for children. Non-pharma, protocol only."
41073118,"Effect of mahjong, a Chinese tiled-based game, combined with upper limb robot training on upper limb function and rehabilitation participation in Chinese stroke patients: a clinical trial protocol.",OUT_OF_SCOPE,non-MH,high,"Protocol for RCT of mahjong + robot training for upper limb function in stroke. Non-MH, non-Canadian."
41070712,Should cannabis be used in the management of endometriosis?,OUT_OF_SCOPE,review,high,Review of cannabis for endometriosis management. Not an RCT.
41070536,Resonance massage tool effects in non-migraine headache management.,OUT_OF_SCOPE,non-MH,high,"Feasibility study of resonance massage for headache. Non-MH, non-pharma."
41070420,Cognitive preservation advantage and efficacy balance of magnetic seizure therapy in adolescent Major Depressive Disorder: a randomized controlled trial revealing efficacy cognition decoupling phenomenon.,OUT_OF_SCOPE,non-Canadian,high,RCT of magnetic seizure therapy vs MECT for adolescent MDD. Chinese study.
41070419,Light therapy as an add-on to standard care for perinatal depression: a 7-month follow-up randomized controlled study.,OUT_OF_SCOPE,non-Canadian,high,"RCT of light therapy add-on for perinatal depression. Small sample (n=15), non-Canadian."
41069950,Exploring the neural mechanisms of electroacupuncture for cognitive impairment in depression using functional near-infrared spectroscopy: a randomized controlled trial.,OUT_OF_SCOPE,non-Canadian,high,"RCT of electroacupuncture for cognitive impairment in depression. Chinese study, non-pharma."
41069642,"Interrelationships Among Personality Traits, Depressive Symptoms, Childhood Abuse, and Social Disability.",OUT_OF_SCOPE,observational,high,"Network analysis of personality traits, depression, childhood abuse. Observational, not an RCT."
41068963,Examining the effects of engagement with an app-based mental health intervention: a secondary analysis of a randomized control trial with treatment non-compliance.,OUT_OF_SCOPE,non-pharma only,high,"Canadian secondary analysis of Minder app RCT for student MH. Non-pharma (app-based), secondary analysis."
41068675,Subregional amygdala functional connectivity abnormalities and anhedonia impairments in first-episode schizophrenia.,OUT_OF_SCOPE,observational,high,Observational study of amygdala functional connectivity in first-episode schizophrenia. Not an RCT.
41067651,Effects of physical activity on suicidal ideation and sleep disturbances in adolescents with attention-deficit hyperactivity disorder: A randomized controlled trial.,OUT_OF_SCOPE,non-pharma only,high,"RCT of physical activity for suicidal ideation/sleep in adolescent ADHD. Non-pharma, non-Canadian."
41067235,Prospective Economic Evaluation Alongside the Telephone-Based Nurse-Delivered Interpersonal Psychotherapy for Postpartum Depression Trial.,OUT_OF_SCOPE,non-pharma only,high,"Canadian economic evaluation alongside RCT of telephone-based IPT for postpartum depression. Intervention is psychotherapy (IPT), not pharmacological. Secondary economic analysis."
41066247,Parsing the within- and between-therapist positive regard-outcome association in cognitive-behavioral therapy for generalized anxiety disorder.,OUT_OF_SCOPE,non-pharma only,high,"Analysis of positive regard-outcome association in CBT for GAD. Non-pharma, secondary analysis."
41065045,Progestagens for pain symptoms associated with endometriosis.,OUT_OF_SCOPE,non-MH,high,"Cochrane review of progestagens for endometriosis pain. Non-MH, review."
41061687,Psychological distress in prostate cancer: Validation of the K10 scale using a crossover randomized clinical trial.,OUT_OF_SCOPE,non-MH,high,"Validation of K10 scale for psychological distress in prostate cancer. Non-MH primary, not an RCT of treatment."
41060071,Esmethadone (REL-1017) in Patients With Major Depressive Disorder and Antidepressant Tachyphylaxis: An Exploratory Post Hoc Analysis From a Phase 3 Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,high,Phase 3 RCT of esmethadone for MDD with antidepressant tachyphylaxis. Post hoc analysis. Not identified as Canadian.
41057673,Impact of nano-selenium supplementation add-on sertraline on depressive symptoms and oxidative stress in patients with major depressive disorder: a triple-blind randomized controlled trial.,OUT_OF_SCOPE,non-Canadian,high,Triple-blind RCT of nano-selenium add-on sertraline for MDD. Iranian study.
41057173,A sham-controlled randomised trial of Tecar therapy for painful caesarean scars: the NOCEPAIN study protocol.,OUT_OF_SCOPE,non-MH,high,"Protocol for sham-controlled RCT of Tecar therapy for caesarean scars. French study, non-MH primary."
41056283,"Are measures of voice hearing distinct from measures of emotional states, recovery and well-being? A factor analysis study.",OUT_OF_SCOPE,non-Canadian,high,"Factor analysis of voice hearing measures in schizophrenia. UK study, not an RCT."
